target_id	length	eff_length	est_counts	tpm
XP_029143084.1_1	1203	1004.03	246	11.118
XP_015680198.1_2	4665	4754.88	861	8.2168
XP_015687298.1_3	696	425.947	40.3076	4.29409
XP_015665765.1_4	2061	1881.41	318	7.66976
XP_015666892.1_5	597	340.52	99	13.1926
XP_029139238.1_6	1026	810.538	246	13.7721
XP_015672503.1_7	2103	1943.03	341.787	7.98209
XP_015674734.1_8	3069	3005.76	423	6.38596
XP_015673617.1_9	360	82.7677	85	46.6012
XP_015675845.1_10	1059	838.06	154	8.33844
XP_015676935.1_11	972	728.657	51	3.17604
XP_015678366.1_12	972	728.657	51	3.17604
XP_015677654.1_13	864	614.361	0	0
XP_015679465.1_14	2586	2514.55	448.389	8.09159
XP_015680546.1_15	420	142.768	98	31.1484
XP_029141162.1_16	1881	1676.61	328	8.87731
XP_015669140.1_17	573	312.611	1572	228.185
XP_029142589.1_18	13848	15009	2294	6.93557
XP_015683337.1_19	1833	1648.63	0	0
XP_015682634.1_20	1836	1663.44	323	8.81116
XP_015685037.1_21	2289	2085.68	0	0
XP_015684353.1_22	2340	2153	336	7.08166
XP_015686033.1_23	261	59.0925	62	47.61
XP_015686929.1_24	2136	1996.45	193	4.3867
XP_015687480.1_25	1008	783.178	238	13.7897
XP_015687593.1_26	672	424.861	127	13.5643
XP_015687037.1_27	1671	1524.41	265.431	7.90109
XP_015687703.1_28	1362	1168.65	183	7.10567
XP_015687147.1_29	1422	1243.59	264	9.63308
XP_029143147.1_30	1566	1389.23	316	10.3217
XP_015687929.1_31	2682	2603.87	533	9.28852
XP_015665398.1_32	954	727.406	77.5	4.83464
XP_015665473.1_33	954	727.406	77.5	4.83464
XP_015665546.1_34	933	696.75	0	0
XP_015667036.1_35	654	406.57	60	6.69661
XP_015665655.1_36	801	552.254	100	8.21675
XP_015665766.1_37	1875	1721.28	320	8.43602
XP_015665881.1_38	1098	903.785	143	7.17977
XP_015665994.1_39	1599	1390.77	163.971	5.34996
XP_015666064.1_40	1254	1017.57	27.0292	1.20533
XP_015666249.1_41	930	683.049	31.4019	2.08614
XP_015666179.1_42	930	683.426	124.598	8.27293
XP_015687256.1_43	1083	835.505	224	12.1657
XP_015667143.1_44	354	76.7677	111	65.6121
XP_015666359.1_45	450	172.768	76	19.9614
XP_015666470.1_46	1506	1338.88	277	9.38807
XP_015687374.1_47	2010	1783.37	501	12.7478
XP_015666585.1_48	3540	3544.37	599	7.66878
XP_015666813.1_49	912	682.861	163	10.8317
XP_015666700.1_50	933	722.626	198	12.4334
XP_015666930.1_51	624	364.788	121	15.0517
XP_015667260.1_52	783	544.724	129	10.7461
XP_015667488.1_53	1464	1294.94	267	9.35624
