target_id	length	eff_length	est_counts	tpm
XP_029143084.1_1	1203	1027.27	235	10.7793
XP_015680198.1_2	4665	4869.03	864	8.36141
XP_015687298.1_3	696	438.936	36.3118	3.89811
XP_015665765.1_4	2061	1933.26	273	6.65398
XP_015666892.1_5	597	348.856	85	11.481
XP_029139238.1_6	1026	823.142	241	13.7959
XP_015672503.1_7	2103	1985.47	398.809	9.46474
XP_015674734.1_8	3069	3085.57	402	6.139
XP_015673617.1_9	360	84.7091	79	43.9446
XP_015675845.1_10	1059	856.572	169	9.29674
XP_015676935.1_11	972	737.43	56	3.57829
XP_015678366.1_12	972	737.43	56	3.57829
XP_015677654.1_13	864	619.671	0	0
XP_015679465.1_14	2586	2570.12	508.056	9.31464
XP_015680546.1_15	420	144.709	86	28.0034
XP_029141162.1_16	1881	1716.85	376	10.3196
XP_015669140.1_17	573	319.281	1530	225.801
XP_029142589.1_18	13848	15283.9	2297	7.08168
XP_015683337.1_19	1833	1676.19	0	0
XP_015682634.1_20	1836	1693.15	320	8.90557
XP_015685037.1_21	2289	2126.56	0	0
XP_015684353.1_22	2340	2200.65	347	7.42997
XP_015686033.1_23	261	51.7368	57	51.9138
XP_015686929.1_24	2136	2030.6	227	5.26756
XP_015687480.1_25	1008	805.838	272	15.9048
XP_015687593.1_26	672	439.476	122	13.0808
XP_015687037.1_27	1671	1562.62	242.568	7.31457
XP_015687703.1_28	1362	1201.53	224	8.78459
XP_015687147.1_29	1422	1271.1	293	10.8616
XP_029143147.1_30	1566	1412.36	252	8.40741
XP_015687929.1_31	2682	2653.32	598	10.6199
XP_015665398.1_32	954	748.199	70	4.40848
XP_015665473.1_33	954	748.199	70	4.40848
XP_015665546.1_34	933	715.738	0	0
XP_015667036.1_35	654	422.44	29.3687	3.27588
XP_015665655.1_36	801	566.256	88	7.32281
XP_015665766.1_37	1875	1759.43	308	8.24872
XP_015665881.1_38	1098	918.046	147	7.54503
XP_015665994.1_39	1599	1431.28	175.791	5.78737
XP_015666064.1_40	1254	1048.61	10.2087	0.45874
XP_015666249.1_41	930	695.917	0	0
XP_015666179.1_42	930	702.598	203	13.6144
XP_015687256.1_43	1083	854.089	209	11.5306
XP_015667143.1_44	354	78.7091	125	74.833
XP_015666359.1_45	450	174.709	60	16.1824
XP_015666470.1_46	1506	1368.41	322	11.0879
XP_015687374.1_47	2010	1833.51	552	14.1861
XP_015666585.1_48	3540	3608.44	654	8.54017
XP_015666813.1_49	912	694.045	193	13.1032
XP_015666700.1_50	933	741.111	170	10.8087
XP_015666930.1_51	624	376.199	125	15.6567
XP_015667260.1_52	783	558.665	56	4.72329
XP_015667488.1_53	1464	1322.8	116	4.13212
XP_015668016.1_54	2667	2526.27	136	2.53669
XP_015667600.1_55	2226	2213.97	224	4.76742
XP_015667716.1_56	471	195.709	76	18.2983
XP_015667830.1_57	1641	1540.62	300.945	9.20447
XP_015667904.1_58	1392	1260.41	0.0548136	0.0020492
XP_029139139.1_59	3744	3878.8	511	6.20771
XP_015668246.1_60	1128	946.168	479.953	23.9022
XP_015668361.1_61	2613	2567.15	339.632	6.23399
XP_015669141.1_62	1797	1633.06	239	6.89612
XP_029139423.1_63	2127	2057.71	409	9.36586
XP_015669253.1_64	1080	896.686	224	11.7711
XP_015669330.1_65	1062	867.626	0	0
XP_015668584.1_66	1857	1547.44	112	3.41046
XP_015668691.1_67	1176	884.979	115	6.12312
XP_015671126.1_68	1158	857.1	84	4.61802
XP_015669447.1_69	2778	2840.19	582	9.6557
XP_015668804.1_70	1383	1200.63	212	8.3202
XP_015668918.2_71	684	453.065	165	17.1605
XP_015671244.1_72	699	468.872	135.354	13.6027
XP_015669564.1_73	2109	1996.68	283	6.67861
