target_id	length	eff_length	est_counts	tpm
XP_029143084.1_1	1203	1226.92	44	2.83322
XP_015680198.1_2	4665	4650.04	55	0.934437
XP_015687298.1_3	696	660.221	0	0
XP_015665765.1_4	2061	2018.06	6	0.234888
XP_015666892.1_5	597	602.798	1	0.13106
XP_029139238.1_6	1026	987.949	0	0
XP_015672503.1_7	2103	2032.24	322.043	12.5194
XP_015674734.1_8	3069	3028.91	524	13.6675
XP_015673617.1_9	360	341.64	48	11.0998
XP_015675845.1_10	1059	955.851	79	6.52951
XP_015676935.1_11	972	1010.45	47.3916	3.70536
XP_015678366.1_12	972	1010.45	47.3916	3.70536
XP_015677654.1_13	864	903.843	193.217	16.8887
XP_015679465.1_14	2586	2609.79	66.0131	1.99833
XP_015680546.1_15	420	393.717	76	15.2501
XP_029141162.1_16	1881	1866.74	54	2.28535
XP_015669140.1_17	573	567.401	15	2.08855
XP_029142589.1_18	13848	14371.1	7	0.0384814
XP_015683337.1_19	1833	1809.81	0.0906653	0.00395777
XP_015682634.1_20	1836	1811.4	131.909	5.75313
XP_015685037.1_21	2289	2363.41	116	3.8776
XP_015684353.1_22	2340	2415.66	0	0
XP_015686033.1_23	261	240.732	107	35.1151
XP_015686929.1_24	2136	2212.09	21	0.749996
XP_015687480.1_25	1008	939.101	197	16.5729
XP_015687593.1_26	672	667.261	18	2.13118
XP_015687037.1_27	1671	1701.16	19.1453	0.889122
XP_015687703.1_28	1362	1293.05	109	6.65973
XP_015687147.1_29	1422	1450.34	93	5.06591
XP_029143147.1_30	1566	1570.75	6	0.301779
XP_015687929.1_31	2682	2835.73	337	9.38877
XP_015665398.1_32	954	900.541	222.449	19.5151
XP_015665473.1_33	954	900.541	222.449	19.5151
XP_015665546.1_34	933	882.238	0.101183	0.00906076
XP_015667036.1_35	654	615.949	0	0
XP_015665655.1_36	801	759.055	18	1.87345
XP_015665766.1_37	1875	1946	173	7.0234
XP_015665881.1_38	1098	1112.28	90	6.3925
XP_015665994.1_39	1599	1534.98	59.9953	3.08785
XP_015666064.1_40	1254	1176.79	11.0047	0.738793
XP_015666249.1_41	930	864.878	231.882	21.1814
XP_015666179.1_42	930	872.274	139.118	12.6001
XP_015687256.1_43	1083	1102.69	5	0.358229
XP_015667143.1_44	354	323.711	463	112.997
XP_015666359.1_45	450	384.447	371	76.2396
XP_015666470.1_46	1506	1520.54	1108	57.5685
XP_015687374.1_47	2010	2091.76	1	0.0377686
XP_015666585.1_48	3540	3792.12	93	1.93751
XP_015666813.1_49	912	914.473	197	17.0192
XP_015666700.1_50	933	977.872	346	27.9536
XP_015666930.1_51	624	611.176	440	56.8761
XP_015667260.1_52	783	781.491	2	0.202185
XP_015667488.1_53	1464	1479.41	5	0.267008
XP_015668016.1_54	2667	2628.95	0	0
XP_015667600.1_55	2226	2221.1	165	5.86893
XP_015667716.1_56	471	414.32	21	4.0043
XP_015667830.1_57	1641	1636.65	33.0168	1.59375
XP_015667904.1_58	1392	1388.8	15.9832	0.909218
XP_029139139.1_59	3744	3791.61	223.526	4.65746
XP_015668246.1_60	1128	1151.41	152.25	10.4465
XP_015668361.1_61	2613	2632.01	1085.34	32.5778
XP_015669141.1_62	1797	1767.59	91	4.06728
XP_029139423.1_63	2127	2068.38	6	0.229174
XP_015669253.1_64	1080	1080.12	98.4027	7.19744
XP_015669330.1_65	1062	1053.15	339.597	25.4752
XP_015668584.1_66	1857	1818.95	0	0
XP_015668691.1_67	1176	1137.95	0	0
XP_015671126.1_68	1158	1119.95	0	0
XP_015669447.1_69	2778	2726.51	239	6.92524
XP_015668804.1_70	1383	1344.95	0	0
XP_015668918.2_71	684	646.688	7	0.855159
XP_015671244.1_72	699	698.694	15	1.69609
XP_015669564.1_73	2109	2133.37	273	10.1097
XP_015669781.1_74	876	835.4	102	9.64604
XP_015669671.1_75	1338	1285.45	22.7962	1.40104
XP_015669891.1_76	1338	1274.02	39.2038	2.43106
XP_015671357.1_77	420	328.785	8	1.9223
XP_015670158.1_78	1977	1951.3	2	0.0809747
XP_015670086.1_79	2001	1978.92	2.62816e-06	1.04922e-07
XP_015670379.1_80	696	643.757	8	0.981773
XP_015670492.2_81	3033	2952.45	238	6.36852
XP_029139499.1_82	1353	1325.86	4	0.238345
XP_015670790.1_83	753	737.188	3	0.321504
XP_015670603.1_84	1203	1170.73	24.5	1.65331
XP_015670680.1_85	1203	1170.73	24.5	1.65331
XP_029139857.1_86	1482	1466.2	35.9149	1.93519
XP_015671471.1_87	1338	1281.46	29	1.78787
XP_015670900.1_88	1785	1713.97	105	4.83983
XP_015671013.1_89	1944	1889.64	55	2.29947
XP_029139962.1_90	2536	2497.95	0	0
XP_029140141.1_91	1002	963.949	0	0
XP_015671651.1_92	909	850.9	36.2133	3.36227
XP_015671724.1_93	909	850.9	36.2133	3.36227
XP_015671799.1_94	909	850.9	36.2133	3.36227
XP_015671876.1_95	909	850.9	36.2133	3.36227
XP_015671951.1_96	870	807.997	24.1468	2.36099
XP_015672393.1_97	312	233.98	0.385768	0.130254
XP_015672062.1_98	381	293.9	1	0.268809
XP_015672174.1_99	381	342.949	0	0
XP_015672282.1_100	312	233.83	1.61423	0.545392
XP_015673057.1_101	501	412.432	2	0.383108
XP_015672832.1_102	3459	3292.24	27.07	0.649593
XP_015673167.1_103	1341	1318.5	3	0.179756
XP_015673279.1_104	609	518.294	14	2.13401
XP_015672945.1_105	1050	990.802	13	1.03657
XP_015672724.1_106	300	230.396	58	19.8882
XP_015674175.1_107	1325	1395.26	39.6667	2.24602
XP_015674246.1_108	1325	1395.26	39.6667	2.24602
XP_015674319.1_109	1325	1395.26	39.6667	2.24602
XP_029140317.1_110	1074	1137.88	25	1.73574
XP_029140492.1_111	2703	2754.34	18	0.516295
XP_015674547.1_112	1077	1101.1	15	1.07624
XP_015674621.1_113	1077	1101.1	15	1.07624
XP_015674735.1_114	675	629.784	1555	195.066
XP_015674840.1_115	2187	2323.1	542	18.4321
XP_015673618.1_116	3030	3010.16	63	1.65346
XP_029140535.1_117	3012	3113.92	12	0.304451
XP_015673846.1_118	996	1032.54	10	0.765132
XP_015673955.1_119	2085	1995.83	155	6.13552
XP_015674062.2_120	582	543.949	0	0
XP_029140609.1_121	690	651.949	0	0
XP_015674950.1_122	3753	3937.87	17	0.34106
XP_015675064.1_123	1206	1251.01	54	3.41017
XP_029140660.1_124	1242	1198.5	25	1.64796
XP_029140683.1_125	2151	2225.79	2	0.0709888
XP_029140703.1_126	1833	1838.39	13	0.558664
XP_015676029.1_127	5769	6056.86	51	0.665222
XP_015676142.1_128	2781	2843.57	205	5.69552
XP_015678294.1_129	1044	1074.58	10	0.7352
XP_015678224.1_130	1203	1237.49	0	0
XP_015676254.1_131	3021	3147.89	139	3.4885
XP_029140750.1_132	1584	1545.95	0	0
XP_015676503.1_133	2571	2583.25	108	3.30295
XP_029140975.1_134	1545	1390.03	87	4.94469
XP_015676684.1_135	891	885.788	23	2.05136
XP_015676789.1_136	1569	1605.8	661	32.5202
XP_015677004.1_137	1983	2050.23	141	5.43326
XP_015676896.1_138	3864	4048.36	8.94198	0.174501
XP_029141036.1_139	3879	4062.67	324.058	6.30166
XP_015677115.1_140	897	886.919	30	2.67227
XP_029140787.1_141	9558	10045.5	359	2.82337
