target_id	length	eff_length	est_counts	tpm
XP_029143084.1_1	1203	1185.5	46	4.43616
XP_015680198.1_2	4665	4523.41	130	3.2857
XP_015687298.1_3	696	662.593	0	0
XP_015665765.1_4	2061	1961.97	5	0.291359
XP_015666892.1_5	597	566.202	13	2.62496
XP_029139238.1_6	1026	987.949	0	0
XP_015672503.1_7	2103	2004.94	352.134	20.0797
XP_015674734.1_8	3069	3013.92	637	24.1634
XP_015673617.1_9	360	329.268	48	16.6664
XP_015675845.1_10	1059	957.511	191	22.8055
XP_015676935.1_11	972	963.236	362.406	43.0144
XP_015678366.1_12	972	963.236	362.406	43.0144
XP_015677654.1_13	864	863.565	794.187	105.143
XP_015679465.1_14	2586	2511.34	186.474	8.48915
XP_015680546.1_15	420	385.277	213	63.2059
XP_029141162.1_16	1881	1836.36	150	9.33863
XP_015669140.1_17	573	557.864	16	3.27901
XP_029142589.1_18	13848	14097	18	0.145981
XP_015683337.1_19	1833	1812.56	0.00148912	9.39265e-05
XP_015682634.1_20	1836	1814.93	236.999	14.9292
XP_015685037.1_21	2289	2333.6	151	7.39777
XP_015684353.1_22	2340	2386	0	0
XP_015686033.1_23	261	234.01	287	140.216
XP_015686929.1_24	2136	2173.78	70	3.68157
XP_015687480.1_25	1008	920.091	303	37.6498
XP_015687593.1_26	672	649.611	46	8.09572
XP_015687037.1_27	1671	1655.59	86.075	5.94394
XP_015687703.1_28	1362	1266.41	218	19.6804
XP_015687147.1_29	1422	1414.52	151	12.2045
XP_029143147.1_30	1566	1565.86	35	2.55544
XP_015687929.1_31	2682	2766.24	678	28.0215
XP_015665398.1_32	954	888.804	280.301	36.0553
XP_015665473.1_33	954	888.804	280.301	36.0553
XP_015665546.1_34	933	871.553	79.3983	10.4152
XP_015667036.1_35	654	615.949	0	0
XP_015665655.1_36	801	738.997	36	5.56943
XP_015665766.1_37	1875	1894.66	217	13.0942
XP_015665881.1_38	1098	1111	204	20.9926
XP_015665994.1_39	1599	1495.76	213	16.2805
XP_015666064.1_40	1254	1150.71	0	0
XP_015666249.1_41	930	841.26	0	0
XP_015666179.1_42	930	848.831	600	80.8129
XP_015687256.1_43	1083	1105.83	8	0.827087
XP_015667143.1_44	354	328.283	1160	403.98
XP_015666359.1_45	450	391.005	657	192.103
XP_015666470.1_46	1506	1479.79	540	41.72
XP_015687374.1_47	2010	2006.58	2	0.113953
XP_015666585.1_48	3540	3704.06	127	3.91991
XP_015666813.1_49	912	883.412	468	60.5666
XP_015666700.1_50	933	941.156	575	69.8484
XP_015666930.1_51	624	596.968	661	126.59
XP_015667260.1_52	783	754.598	2	0.303016
XP_015667488.1_53	1464	1430.59	21	1.67824
XP_015668016.1_54	2667	2628.95	0	0
XP_015667600.1_55	2226	2143.55	337	17.9741
XP_015667716.1_56	471	417.779	9	2.4629
XP_015667830.1_57	1641	1586.97	12.882	0.928035
XP_015667904.1_58	1392	1340.59	17.118	1.45985
XP_029139139.1_59	3744	3743.62	498.191	15.2144
XP_015668246.1_60	1128	1094.6	119.475	12.4787
XP_015668361.1_61	2613	2536.57	2047.83	92.2992
XP_015669141.1_62	1797	1718.39	180	11.9757
XP_029139423.1_63	2127	2019.73	12	0.679263
XP_015669253.1_64	1080	1048.41	270.267	29.4721
XP_015669330.1_65	1062	1024.25	339.733	37.9211
XP_015668584.1_66	1857	1533.11	4	0.29829
XP_015668691.1_67	1176	1137.95	0	0
XP_015671126.1_68	1158	1119.95	0	0
XP_015669447.1_69	2778	2706.92	256	10.8122
XP_015668804.1_70	1383	1369.69	1	0.0834696
XP_015668918.2_71	684	622.813	21	3.85489
XP_015671244.1_72	699	665.76	40	6.86899
XP_015669564.1_73	2109	2074.55	953	52.5193
XP_015669781.1_74	876	834.72	189	25.8864
XP_015669671.1_75	1338	1297.97	18.989	1.67259
XP_015669891.1_76	1338	1294.97	100.011	8.82958
XP_015671357.1_77	420	338.811	28	9.44824
XP_015670158.1_78	1977	1914.85	23	1.37323
XP_015670086.1_79	2001	1941.17	0	0
XP_015670379.1_80	696	638.389	11	1.96996
XP_015670492.2_81	3033	2946.79	541	20.9893
XP_029139499.1_82	1353	1278.21	4	0.357775
XP_015670790.1_83	753	699.835	7	1.14354
XP_015670603.1_84	1203	1137.23	70.5	7.08749
XP_015670680.1_85	1203	1137.23	70.5	7.08749
XP_029139857.1_86	1482	1449.72	34.7873	2.74338
XP_015671471.1_87	1338	1261.94	49	4.43922
XP_015670900.1_88	1785	1684.29	238	16.1551
XP_015671013.1_89	1944	1827	242	15.1435
XP_029139962.1_90	2536	2429.41	5	0.235299
XP_029140141.1_91	1002	963.949	0	0
XP_015671651.1_92	909	813.044	114.587	16.1128
XP_015671724.1_93	909	813.044	114.587	16.1128
XP_015671799.1_94	909	813.044	114.587	16.1128
XP_015671876.1_95	909	813.044	114.587	16.1128
XP_015671951.1_96	870	770.471	133.652	19.8321
XP_015672393.1_97	312	273.949	0	0
XP_015672062.1_98	381	296.851	1.04499	0.40246
XP_015672174.1_99	381	342.949	0	0
XP_015672282.1_100	312	241.573	8	3.78611
XP_015673057.1_101	501	462.949	0	0
XP_015672832.1_102	3459	3250.37	66.6316	2.34368
XP_015673167.1_103	1341	1270.87	48	4.31807
XP_015673279.1_104	609	508.77	10	2.24714
XP_015672945.1_105	1050	973.645	26	3.05297
XP_015672724.1_106	300	231.296	40	19.7716
XP_015674175.1_107	1325	1327.9	67.3333	5.79717
