target_id	length	eff_length	est_counts	tpm
XP_029143084.1_1	1203	1001.58	273	12.7338
XP_015680198.1_2	4665	4730.71	841	8.30525
XP_015687298.1_3	696	428.65	58.028	6.32437
XP_015665765.1_4	2061	1873.69	309	7.70449
XP_015666892.1_5	597	339.014	107	14.7451
XP_029139238.1_6	1026	804.094	252	14.6412
XP_015672503.1_7	2103	1930.23	408.108	9.87757
XP_015674734.1_8	3069	2996.21	437	6.81385
XP_015673617.1_9	360	81.0569	64	36.887
XP_015675845.1_10	1059	836.81	148	8.26262
XP_015676935.1_11	972	728.057	55.5	3.56132
XP_015678366.1_12	972	728.057	55.5	3.56132
XP_015677654.1_13	864	614.773	0	0
XP_015679465.1_14	2586	2502.62	503.876	9.40616
XP_015680546.1_15	420	141.057	74	24.5087
XP_029141162.1_16	1881	1667.82	367	10.2802
XP_015669140.1_17	573	311.397	1527	229.091
XP_029142589.1_18	13848	14979	2320	7.23583
XP_015683337.1_19	1833	1655.37	0	0
XP_015682634.1_20	1836	1658.74	306	8.6184
XP_015685037.1_21	2289	2074.07	0	0
XP_015684353.1_22	2340	2139.88	366	7.99053
XP_015686033.1_23	261	47.316	58	57.2669
XP_015686929.1_24	2136	1987.73	214	5.02967
XP_015687480.1_25	1008	781.06	266	15.9104
XP_015687593.1_26	672	423.723	132	14.5537
XP_015687037.1_27	1671	1510.15	234.966	7.26888
XP_015687703.1_28	1362	1164.34	187	7.50315
XP_015687147.1_29	1422	1238.7	240	9.05163
XP_029143147.1_30	1566	1387.71	297	9.99865
XP_015687929.1_31	2682	2601.98	617	11.0781
XP_015665398.1_32	954	722.394	70.5	4.5593
XP_015665473.1_33	954	722.394	70.5	4.5593
XP_015665546.1_34	933	692.428	0	0
XP_015667036.1_35	654	403.984	28.7546	3.32527
XP_015665655.1_36	801	547.744	92	7.84682
XP_015665766.1_37	1875	1714.11	308	8.39452
XP_015665881.1_38	1098	895.163	160	8.35028
XP_015665994.1_39	1599	1384.23	148.867	5.02425
XP_015666064.1_40	1254	1012.29	35.1335	1.62143
XP_015666249.1_41	930	680.01	0	0
XP_015666179.1_42	930	684.682	157	10.7126
XP_015687256.1_43	1083	831.392	175	9.83367
XP_015667143.1_44	354	75.0569	100	62.2433
XP_015666359.1_45	450	171.057	51	13.9288
XP_015666470.1_46	1506	1327.13	300	10.5606
XP_015687374.1_47	2010	1779.76	463	12.1535
XP_015666585.1_48	3540	3533.64	600	7.93253
XP_015666813.1_49	912	680.382	180	12.3596
XP_015666700.1_50	933	721.075	189	12.2452
XP_015666930.1_51	624	364.247	104	13.3389
XP_015667260.1_52	783	545.642	114	9.76068
XP_015667488.1_53	1464	1282.58	234	8.52344
XP_015668016.1_54	2667	2452.28	245	4.66744
XP_015667600.1_55	2226	2162.69	449	9.69918
XP_015667716.1_56	471	192.057	70	17.0275
XP_015667830.1_57	1641	1500.88	300	9.33808
XP_015667904.1_58	1392	1226.45	0	0
XP_029139139.1_59	3744	3773.2	507	6.27742
XP_015668246.1_60	1128	922.334	260.018	13.1704
XP_015668361.1_61	2613	2499.74	395.634	7.39406
XP_015669141.1_62	1797	1589.7	237	6.96493
XP_029139423.1_63	2127	2010.9	399	9.26972
XP_015669253.1_64	1080	872.721	244	13.0616
XP_015669330.1_65	1062	846.116	0	0
XP_015668584.1_66	1857	1492.02	98	3.06857
XP_015668691.1_67	1176	840.989	101	5.61067
XP_015671126.1_68	1158	822.601	74	4.20268
XP_015669447.1_69	2778	2764.49	577	9.75087
XP_015668804.1_70	1383	1164.95	203	8.14093
XP_015668918.2_71	684	437.21	163	17.4173
XP_015671244.1_72	699	456.032	152.16	15.5879
