target_id	length	eff_length	est_counts	tpm
lcl|NW_015386077.1_cds_XP_029143084.1_1	1203	1067.6	271	9.89358
lcl|NW_015386077.1_cds_XP_015680198.1_2	4665	5044.12	817	6.31288
lcl|NW_015386077.1_cds_XP_015687298.1_3	696	464.074	47.1744	3.96196
lcl|NW_015386077.1_cds_XP_015665765.1_4	2061	2015.67	247	4.77605
lcl|NW_015386078.1_cds_XP_015666892.1_5	597	372.589	93	9.72846
lcl|NW_015386079.1_cds_XP_029139238.1_6	1026	857.131	222	10.0948
lcl|NW_015386079.1_cds_XP_015672503.1_7	2103	2060.42	382.966	7.24428
lcl|NW_015386079.1_cds_XP_015674734.1_8	3069	3202.39	409	4.97783
lcl|NW_015386079.1_cds_XP_015673617.1_9	360	94.9712	64	26.2651
lcl|NW_015386079.1_cds_XP_015675845.1_10	1059	899.431	177	7.67001
lcl|NW_015386079.1_cds_XP_015676935.1_11	972	760.471	59.5	3.04948
lcl|NW_015386079.1_cds_XP_015678366.1_12	972	760.471	59.5	3.04948
lcl|NW_015386079.1_cds_XP_015677654.1_13	864	635.703	0	0
lcl|NW_015386079.1_cds_XP_015679465.1_14	2586	2669.9	394.347	5.75672
lcl|NW_015386079.1_cds_XP_015680546.1_15	420	154.971	83	20.8746
lcl|NW_015386079.1_cds_XP_029141162.1_16	1881	1779.36	286	6.2646
lcl|NW_015386079.1_cds_XP_015669140.1_17	573	336.349	1412	163.62
lcl|NW_015386079.1_cds_XP_029142589.1_18	13848	15624.8	2078	5.18349
lcl|NW_015386079.1_cds_XP_015683337.1_19	1833	1703.81	0	0
lcl|NW_015386079.1_cds_XP_015682634.1_20	1836	1729.32	274	6.17543
lcl|NW_015386079.1_cds_XP_015685037.1_21	2289	2237.86	7.65461e-08	1.33316e-09
lcl|NW_015386079.1_cds_XP_015684353.1_22	2340	2294.22	336	5.70815
lcl|NW_015386079.1_cds_XP_015686033.1_23	261	50.6925	44	33.8298
lcl|NW_015386080.1_cds_XP_015686929.1_24	2136	2099.43	229	4.25134
lcl|NW_015386080.1_cds_XP_015687480.1_25	1008	840.614	236	10.9422
lcl|NW_015386080.1_cds_XP_015687593.1_26	672	462.643	106	8.92998
lcl|NW_015386080.1_cds_XP_015687037.1_27	1671	1626.97	228.258	5.46811
lcl|NW_015386080.1_cds_XP_015687703.1_28	1362	1252.95	165	5.13265
lcl|NW_015386080.1_cds_XP_015687147.1_29	1422	1312.2	198	5.88107
lcl|NW_015386080.1_cds_XP_029143147.1_30	1566	1463.9	223	5.93724
lcl|NW_015386080.1_cds_XP_015687929.1_31	2682	2724.88	535	7.6524
lcl|NW_015386080.1_cds_XP_015665398.1_32	954	784.77	68.5	3.40204
lcl|NW_015386080.1_cds_XP_015665473.1_33	954	784.77	68.5	3.40204
lcl|NW_015386080.1_cds_XP_015665546.1_34	933	746.532	0	0
lcl|NW_015386080.1_cds_XP_015667036.1_35	654	445.324	56.0729	4.90758
lcl|NW_015386080.1_cds_XP_015665655.1_36	801	601.209	98	6.35319
lcl|NW_015386080.1_cds_XP_015665766.1_37	1875	1826.42	303	6.46596
lcl|NW_015386080.1_cds_XP_015665881.1_38	1098	952.437	124	5.0743
lcl|NW_015386080.1_cds_XP_015665994.1_39	1599	1493.38	132.648	3.46195
lcl|NW_015386080.1_cds_XP_015666064.1_40	1254	1099.34	39.3522	1.39517
lcl|NW_015386080.1_cds_XP_015666249.1_41	930	736.861	92.7433	4.90556
lcl|NW_015386080.1_cds_XP_015666179.1_42	930	736.85	66.2567	3.50462
lcl|NW_015386080.1_cds_XP_015687256.1_43	1083	888.834	214	9.38392
lcl|NW_015386080.1_cds_XP_015667143.1_44	354	88.9712	116	50.8159
lcl|NW_015386080.1_cds_XP_015666359.1_45	450	184.971	66	13.9069
lcl|NW_015386080.1_cds_XP_015666470.1_46	1506	1421.94	286	7.83927
lcl|NW_015386080.1_cds_XP_015687374.1_47	2010	1944.48	462	9.26038
lcl|NW_015386080.1_cds_XP_015666585.1_48	3540	3731.45	621	6.48641
lcl|NW_015386080.1_cds_XP_015666813.1_49	912	720.624	187	10.114
lcl|NW_015386080.1_cds_XP_015666700.1_50	933	774.123	187	9.41505
lcl|NW_015386080.1_cds_XP_015666930.1_51	624	401.947	128	12.4117
lcl|NW_015386081.1_cds_XP_015667260.1_52	783	572.506	55	3.74433
lcl|NW_015386081.1_cds_XP_015667488.1_53	1464	1368.56	132	3.75924
lcl|NW_015386081.1_cds_XP_015668016.1_54	2667	2641.96	125	1.84406
lcl|NW_015386081.1_cds_XP_015667600.1_55	2226	2298.31	244	4.13783
lcl|NW_015386081.1_cds_XP_015667716.1_56	471	205.971	74	14.0028
lcl|NW_015386081.1_cds_XP_015667830.1_57	1641	1595.51	245.804	6.00455
lcl|NW_015386081.1_cds_XP_015667904.1_58	1392	1303.42	48.1956	1.44117
lcl|NW_015386081.1_cds_XP_029139139.1_59	3744	4027.32	486	4.70339
lcl|NW_015386082.1_cds_XP_015668246.1_60	1128	985.602	131.425	5.19718
lcl|NW_015386082.1_cds_XP_015668361.1_61	2613	2672.73	298.976	4.35985
lcl|NW_015386082.1_cds_XP_015669141.1_62	1797	1709.73	229	5.22035
lcl|NW_015386082.1_cds_XP_029139423.1_63	2127	2127.26	343	6.28441
lcl|NW_015386082.1_cds_XP_015669253.1_64	1080	931.022	188	7.87026
lcl|NW_015386082.1_cds_XP_015669330.1_65	1062	895.356	0	0
lcl|NW_015386082.1_cds_XP_015668584.1_66	1857	1661.58	149	3.49506
lcl|NW_015386082.1_cds_XP_015668691.1_67	1176	948.287	99	4.06899
lcl|NW_015386082.1_cds_XP_015671126.1_68	1158	912.668	79	3.37369
lcl|NW_015386082.1_cds_XP_015669447.1_69	2778	2942.78	510	6.75465
lcl|NW_015386082.1_cds_XP_015668804.1_70	1383	1247.67	233	7.27856
lcl|NW_015386082.1_cds_XP_015668918.2_71	684	480.006	127	10.3121
lcl|NW_015386082.1_cds_XP_015671244.1_72	699	492.864	157.25	12.4353
lcl|NW_015386082.1_cds_XP_015669564.1_73	2109	2066.44	279	5.26225
lcl|NW_015386082.1_cds_XP_015669781.1_74	876	679.823	172	9.86106
lcl|NW_015386082.1_cds_XP_015669671.1_75	1338	1182.1	124.981	4.12081
lcl|NW_015386082.1_cds_XP_015669891.1_76	1338	1182.93	177.019	5.83246
lcl|NW_015386082.1_cds_XP_015671357.1_77	420	154.971	72	18.1081
lcl|NW_015386082.1_cds_XP_015670158.1_78	1977	1913.51	146.978	2.99374
lcl|NW_015386082.1_cds_XP_015670086.1_79	2001	1942.79	130.022	2.60844
lcl|NW_015386082.1_cds_XP_015670379.1_80	696	473.089	112	9.22712
lcl|NW_015386082.1_cds_XP_015670492.2_81	3033	3123.25	373	4.65472
lcl|NW_015386082.1_cds_XP_029139499.1_82	1353	1247.29	192	5.99961
lcl|NW_015386082.1_cds_XP_015670790.1_83	753	545.674	128	9.14256
lcl|NW_015386082.1_cds_XP_015670603.1_84	1203	1085.53	106.5	3.82385
lcl|NW_015386082.1_cds_XP_015670680.1_85	1203	1085.53	106.5	3.82385
lcl|NW_015386082.1_cds_XP_029139857.1_86	1482	1401.25	261.651	7.27775
lcl|NW_015386082.1_cds_XP_015671471.1_87	1338	1251.85	335	10.43
lcl|NW_015386082.1_cds_XP_015670900.1_88	1785	1714.39	198	4.50139
lcl|NW_015386082.1_cds_XP_015671013.1_89	1944	1902.51	261	5.34692
lcl|NW_015386083.1_cds_XP_029139962.1_90	2536	2599.99	391	5.86132
lcl|NW_015386083.1_cds_XP_029140141.1_91	1002	818.337	79	3.76258
lcl|NW_015386083.1_cds_XP_015671651.1_92	909	705.957	35.5	1.95993
lcl|NW_015386083.1_cds_XP_015671724.1_93	909	705.957	35.5	1.95993
lcl|NW_015386083.1_cds_XP_015671799.1_94	909	705.957	35.5	1.95993
lcl|NW_015386083.1_cds_XP_015671876.1_95	909	705.957	35.5	1.95993
lcl|NW_015386083.1_cds_XP_015671951.1_96	870	655.1	0	0
lcl|NW_015386083.1_cds_XP_015672393.1_97	312	47.6012	30.6977	25.135
lcl|NW_015386083.1_cds_XP_015672062.1_98	381	115.971	58.8065	19.7636
lcl|NW_015386083.1_cds_XP_015672174.1_99	381	115.971	36.1584	12.1521
lcl|NW_015386083.1_cds_XP_015672282.1_100	312	47.6012	24.3023	19.8985
lcl|NW_015386084.1_cds_XP_015673057.1_101	501	235.971	50	8.25851
lcl|NW_015386084.1_cds_XP_015672832.1_102	3459	3594.27	461.029	4.99928
lcl|NW_015386084.1_cds_XP_015673167.1_103	1341	1205.05	261	8.44166
lcl|NW_015386084.1_cds_XP_015673279.1_104	609	384.99	72	7.2891
lcl|NW_015386084.1_cds_XP_015672945.1_105	1050	904.694	205	8.83167
lcl|NW_015386084.1_cds_XP_015672724.1_106	300	38.5494	47	47.5194
lcl|NW_015386085.1_cds_XP_015674175.1_107	1325	1227.68	54.3333	1.72493
lcl|NW_015386085.1_cds_XP_015674246.1_108	1325	1227.68	54.3333	1.72493
lcl|NW_015386085.1_cds_XP_015674319.1_109	1325	1227.68	54.3333	1.72493
lcl|NW_015386085.1_cds_XP_029140317.1_110	1074	915.217	154	6.55824
lcl|NW_015386085.1_cds_XP_029140492.1_111	2703	2765.29	532	7.49828
lcl|NW_015386085.1_cds_XP_015674547.1_112	1077	905.284	50	2.15266
lcl|NW_015386085.1_cds_XP_015674621.1_113	1077	905.284	50	2.15266
lcl|NW_015386085.1_cds_XP_015674735.1_114	675	464.023	134	11.2553
lcl|NW_015386085.1_cds_XP_015674840.1_115	2187	2173.19	339	6.07985
lcl|NW_015386085.1_cds_XP_015673618.1_116	3030	3100.64	370	4.65095
lcl|NW_015386085.1_cds_XP_029140535.1_117	3012	3061.62	542	6.89983
lcl|NW_015386085.1_cds_XP_015673846.1_118	996	809.824	168	8.08555
lcl|NW_015386085.1_cds_XP_015673955.1_119	2085	2080.19	296	5.54599
lcl|NW_015386085.1_cds_XP_015674062.2_120	582	354.627	86	9.45186
lcl|NW_015386085.1_cds_XP_029140609.1_121	690	498.042	88	6.88665
lcl|NW_015386085.1_cds_XP_015674950.1_122	3753	3890.92	432	4.32735
lcl|NW_015386085.1_cds_XP_015675064.1_123	1206	976.817	204	8.13969
lcl|NW_015386086.1_cds_XP_029140660.1_124	1242	1099.06	257	9.11383
lcl|NW_015386086.1_cds_XP_029140683.1_125	2151	2145.1	376	6.83172
lcl|NW_015386086.1_cds_XP_029140703.1_126	1833	1792.75	1321	28.7193
lcl|NW_015386087.1_cds_XP_015676029.1_127	5769	6295.88	867	5.36727
lcl|NW_015386087.1_cds_XP_015676142.1_128	2781	2904.28	340	4.5628
lcl|NW_015386087.1_cds_XP_015678294.1_129	1044	885.992	42.5004	1.86962
lcl|NW_015386087.1_cds_XP_015678224.1_130	1203	1064.01	145.5	5.32973
lcl|NW_015386087.1_cds_XP_015676254.1_131	3021	3131.84	440	5.47575
lcl|NW_015386087.1_cds_XP_029140750.1_132	1584	1386.74	203	5.70546
lcl|NW_015386087.1_cds_XP_015676503.1_133	2571	2661.77	430	6.29636
lcl|NW_015386087.1_cds_XP_029140975.1_134	1545	1435.77	219	5.94497
lcl|NW_015386087.1_cds_XP_015676684.1_135	891	709.033	273	15.0068
lcl|NW_015386087.1_cds_XP_015676789.1_136	1569	1473.49	271	7.16825
lcl|NW_015386087.1_cds_XP_015677004.1_137	1983	1966.08	394	7.81063
lcl|NW_015386087.1_cds_XP_015676896.1_138	3864	4037.72	0	0
lcl|NW_015386087.1_cds_XP_029141036.1_139	3879	4055.75	613	5.89088
lcl|NW_015386087.1_cds_XP_015677115.1_140	897	714.398	197	10.7477
lcl|NW_015386087.1_cds_XP_029140787.1_141	9558	10548.3	1564.63	5.78125
lcl|NW_015386087.1_cds_XP_015677333.1_142	1638	1601.12	312	7.59488
lcl|NW_015386087.1_cds_XP_029140771.1_143	1521	1389.99	161	4.51446
lcl|NW_015386087.1_cds_XP_015677447.1_144	2859	2968.78	570	7.4832
lcl|NW_015386087.1_cds_XP_015677548.1_145	954	801.457	243	11.8173
lcl|NW_015386087.1_cds_XP_015677655.1_146	3342	3569.01	353	3.85494
lcl|NW_015386087.1_cds_XP_015677912.1_147	1053	857.496	146.69	6.66743
lcl|NW_015386087.1_cds_XP_015677838.1_148	1158	969.895	36.3435	1.46047
lcl|NW_015386087.1_cds_XP_015677766.1_149	1251	1062.96	77.9669	2.8588
lcl|NW_015386087.1_cds_XP_029140807.1_150	1926	1861.62	255	5.33876
lcl|NW_015386087.1_cds_XP_029141301.1_151	1599	1465.65	273	7.25977
lcl|NW_015386087.1_cds_XP_029141287.1_152	1602	1441	0	0
lcl|NW_015386087.1_cds_XP_029140837.1_153	1221	1075.75	183	6.63026
lcl|NW_015386087.1_cds_XP_015678114.1_154	597	355.399	91	9.97965
lcl|NW_015386088.1_cds_XP_029141382.1_155	5773	5881.6	614.844	4.07437
lcl|NW_015386089.1_cds_XP_029141531.1_156	444	178.971	86	18.7286
