target_id	length	eff_length	est_counts	tpm
XP_029143084.1_1	1203	1186.25	40	5.54768
XP_015680198.1_2	4665	4538.16	103	3.7341
XP_015687298.1_3	696	661.52	21.2925	5.29557
XP_015665765.1_4	2061	1958.56	5	0.420012
XP_015666892.1_5	597	570.612	52	14.9931
XP_029139238.1_6	1026	987.949	0	0
XP_015672503.1_7	2103	2004.91	497.548	40.8289
XP_015674734.1_8	3069	3015.93	231	12.6014
XP_015673617.1_9	360	327.736	23	11.546
XP_015675845.1_10	1059	952.923	155	26.761
XP_015676935.1_11	972	972.897	265.457	44.8906
XP_015678366.1_12	972	972.897	265.457	44.8906
XP_015677654.1_13	864	872.11	892.086	168.292
XP_015679465.1_14	2586	2518.23	150.145	9.80943
XP_015680546.1_15	420	394.013	160	66.8094
XP_029141162.1_16	1881	1825.1	141	12.7104
XP_015669140.1_17	573	560.294	6	1.76183
XP_029142589.1_18	13848	14233.7	12	0.138705
XP_015683337.1_19	1833	1818.27	90.2702	8.16795
XP_015682634.1_20	1836	1820.6	42.7298	3.86141
XP_015685037.1_21	2289	2321.42	94	6.66198
XP_015684353.1_22	2340	2371.23	0	0
XP_015686033.1_23	261	234.329	152	106.72
XP_015686929.1_24	2136	2174.87	10	0.756476
XP_015687480.1_25	1008	921.778	397	70.8586
XP_015687593.1_26	672	649.561	30	7.59853
XP_015687037.1_27	1671	1653.82	24.5309	2.44037
XP_015687703.1_28	1362	1269.62	265	34.3399
XP_015687147.1_29	1422	1420.01	119	13.7875
XP_029143147.1_30	1566	1568.84	19	1.99253
XP_015687929.1_31	2682	2778.54	318	18.8295
XP_015665398.1_32	954	888.939	278.972	51.6318
XP_015665473.1_33	954	888.939	278.972	51.6318
XP_015665546.1_34	933	871.502	0.0558103	0.010536
XP_015667036.1_35	654	615.949	0	0
XP_015665655.1_36	801	732.642	19	4.26668
XP_015665766.1_37	1875	1888.02	186	16.2082
XP_015665881.1_38	1098	1116.24	158	23.2878
XP_015665994.1_39	1599	1489.11	186.433	20.5979
XP_015666064.1_40	1254	1145.25	7.56659	1.08699
XP_015666249.1_41	930	842.293	0	0
XP_015666179.1_42	930	848.66	804	155.866
XP_015687256.1_43	1083	1099.38	32	4.78886
XP_015667143.1_44	354	324.385	1381	700.424
XP_015666359.1_45	450	394.969	300	124.964
XP_015666470.1_46	1506	1482.81	299	33.1751
XP_015687374.1_47	2010	1970.42	4	0.333987
XP_015666585.1_48	3540	3706.73	48	2.13049
XP_015666813.1_49	912	881.894	284	52.9822
XP_015666700.1_50	933	946.088	506	87.9928
XP_015666930.1_51	624	596.693	620	170.95
XP_015667260.1_52	783	762.338	4	0.863259
XP_015667488.1_53	1464	1428.02	47	5.4149
XP_015668016.1_54	2667	2628.95	0	0
XP_015667600.1_55	2226	2162.71	607	46.1763
XP_015667716.1_56	471	419.853	19	7.44534
XP_015667830.1_57	1641	1588.62	54.9996	5.69599
XP_015667904.1_58	1392	1340.1	0.000391505	4.80651e-05
XP_029139139.1_59	3744	3733.48	406.33	17.9058
