target_id	length	eff_length	est_counts	tpm
XP_029143084.1_1	1203	1193.14	22	1.71724
XP_015680198.1_2	4665	4537.29	100	2.0526
XP_015687298.1_3	696	659.052	44.1472	6.23857
XP_015665765.1_4	2061	1980.03	2	0.094072
XP_015666892.1_5	597	577.442	5	0.806423
XP_029139238.1_6	1026	987.949	0	0
XP_015672503.1_7	2103	1991.89	434.829	20.3308
XP_015674734.1_8	3069	3003.15	768	23.8169
XP_015673617.1_9	360	329.681	58	16.3846
XP_015675845.1_10	1059	955.412	168	16.3765
XP_015676935.1_11	972	970.944	333.205	31.9609
XP_015678366.1_12	972	970.944	333.205	31.9609
XP_015677654.1_13	864	868.956	884.589	94.808
XP_015679465.1_14	2586	2531.95	93.8042	3.45039
XP_015680546.1_15	420	390.617	256	61.0366
XP_029141162.1_16	1881	1830.96	135	6.86683
XP_015669140.1_17	573	565.246	19	3.13053
XP_029142589.1_18	13848	14084	14	0.0925771
XP_015683337.1_19	1833	1786.15	0.00442938	0.000230955
XP_015682634.1_20	1836	1788.17	167.996	8.74966
XP_015685037.1_21	2289	2295.61	127	5.15237
XP_015684353.1_22	2340	2344.61	0	0
XP_015686033.1_23	261	236.369	519	204.493
XP_015686929.1_24	2136	2165.87	15	0.644999
XP_015687480.1_25	1008	929.776	266	26.6443
XP_015687593.1_26	672	653.699	41	5.84127
XP_015687037.1_27	1671	1652.5	45.0982	2.54167
XP_015687703.1_28	1362	1269.34	234	17.1688
XP_015687147.1_29	1422	1421.65	155	10.1541
XP_029143147.1_30	1566	1556.61	3	0.179491
XP_015687929.1_31	2682	2773.28	473	15.8843
XP_015665398.1_32	954	894.248	362.973	37.8022
XP_015665473.1_33	954	894.248	362.973	37.8022
XP_015665546.1_34	933	876.04	89.0543	9.46743
XP_015667036.1_35	654	615.949	0	0
XP_015665655.1_36	801	735.827	6	0.759411
XP_015665766.1_37	1875	1886.43	180	8.88654
XP_015665881.1_38	1098	1102.71	282	23.8171
XP_015665994.1_39	1599	1503.64	78	4.83117
XP_015666064.1_40	1254	1154.67	0	0
XP_015666249.1_41	930	842.858	886.897	97.9987
XP_015666179.1_42	930	849.096	868.103	95.2173
XP_015687256.1_43	1083	1093.46	14	1.19241
XP_015667143.1_44	354	321.523	1646	476.781
XP_015666359.1_45	450	388.638	1056	253.058
XP_015666470.1_46	1506	1495.12	475	29.5883
XP_015687374.1_47	2010	2035.84	5	0.228733
XP_015666585.1_48	3540	3688.92	107	2.70138
XP_015666813.1_49	912	876.006	300	31.8945
XP_015666700.1_50	933	946.52	707	69.5651
XP_015666930.1_51	624	603.968	887	136.776
XP_015667260.1_52	783	745.366	1	0.124949
