target_id	length	eff_length	est_counts	tpm
lcl|NW_015386077.1_cds_XP_029143084.1_1	1203	1185.32	34	3.78292
lcl|NW_015386077.1_cds_XP_015680198.1_2	4665	4518.43	71	2.07231
lcl|NW_015386077.1_cds_XP_015687298.1_3	696	664.391	8.39471	1.66635
lcl|NW_015386077.1_cds_XP_015665765.1_4	2061	1946.27	5	0.338805
lcl|NW_015386078.1_cds_XP_015666892.1_5	597	562.402	12	2.81396
lcl|NW_015386079.1_cds_XP_029139238.1_6	1026	1005.36	1	0.131178
lcl|NW_015386079.1_cds_XP_015672503.1_7	2103	2013.49	443.131	29.0246
lcl|NW_015386079.1_cds_XP_015674734.1_8	3069	3012.65	196	8.58007
lcl|NW_015386079.1_cds_XP_015673617.1_9	360	330.163	21	8.3883
lcl|NW_015386079.1_cds_XP_015675845.1_10	1059	960.538	162	22.2425
lcl|NW_015386079.1_cds_XP_015676935.1_11	972	961.77	78.5157	10.7663
lcl|NW_015386079.1_cds_XP_015678366.1_12	972	961.77	78.5157	10.7663
lcl|NW_015386079.1_cds_XP_015677654.1_13	864	863.775	258.969	39.5394
lcl|NW_015386079.1_cds_XP_015679465.1_14	2586	2502.74	129.398	6.81858
lcl|NW_015386079.1_cds_XP_015680546.1_15	420	383.083	137	47.164
lcl|NW_015386079.1_cds_XP_029141162.1_16	1881	1844.56	69	4.93333
lcl|NW_015386079.1_cds_XP_015669140.1_17	573	557.797	21	4.96507
lcl|NW_015386079.1_cds_XP_029142589.1_18	13848	14174.5	15	0.139562
lcl|NW_015386079.1_cds_XP_015683337.1_19	1833	1835.8	49.318	3.54293
lcl|NW_015386079.1_cds_XP_015682634.1_20	1836	1838.25	231.682	16.6215
lcl|NW_015386079.1_cds_XP_015685037.1_21	2289	2342.43	164.089	9.23841
lcl|NW_015386079.1_cds_XP_015684353.1_22	2340	2392.9	15.9106	0.876892
lcl|NW_015386079.1_cds_XP_015686033.1_23	261	235.587	113	63.2572
lcl|NW_015386080.1_cds_XP_015686929.1_24	2136	2179.4	19	1.14974
lcl|NW_015386080.1_cds_XP_015687480.1_25	1008	914.203	301	43.4217
lcl|NW_015386080.1_cds_XP_015687593.1_26	672	655.13	8	1.61044
lcl|NW_015386080.1_cds_XP_015687037.1_27	1671	1660.63	15.0852	1.19801
lcl|NW_015386080.1_cds_XP_015687703.1_28	1362	1262.98	162	16.9162
lcl|NW_015386080.1_cds_XP_015687147.1_29	1422	1415.25	97	9.039
lcl|NW_015386080.1_cds_XP_029143147.1_30	1566	1568.42	16	1.34537
lcl|NW_015386080.1_cds_XP_015687929.1_31	2682	2786.3	413	19.5482
lcl|NW_015386080.1_cds_XP_015665398.1_32	954	891.92	235.036	34.753
lcl|NW_015386080.1_cds_XP_015665473.1_33	954	891.92	235.036	34.753
lcl|NW_015386080.1_cds_XP_015665546.1_34	933	874.864	139.927	21.0933
lcl|NW_015386080.1_cds_XP_015667036.1_35	654	615.949	0	0
lcl|NW_015386080.1_cds_XP_015665655.1_36	801	728.971	15	2.71371
lcl|NW_015386080.1_cds_XP_015665766.1_37	1875	1887.11	146	10.2032
lcl|NW_015386080.1_cds_XP_015665881.1_38	1098	1122.22	144	16.9226
lcl|NW_015386080.1_cds_XP_015665994.1_39	1599	1482.01	156	13.8821
lcl|NW_015386080.1_cds_XP_015666064.1_40	1254	1140.35	0	0
lcl|NW_015386080.1_cds_XP_015666249.1_41	930	834.011	0	0
lcl|NW_015386080.1_cds_XP_015666179.1_42	930	842.972	580	90.7398
lcl|NW_015386080.1_cds_XP_015687256.1_43	1083	1109.78	6	0.713015
lcl|NW_015386080.1_cds_XP_015667143.1_44	354	330.42	1191	475.366
lcl|NW_015386080.1_cds_XP_015666359.1_45	450	391.862	213	71.6852
lcl|NW_015386080.1_cds_XP_015666470.1_46	1506	1481.08	689	61.3515
lcl|NW_015386080.1_cds_XP_015687374.1_47	2010	2000.66	3	0.197757
lcl|NW_015386080.1_cds_XP_015666585.1_48	3540	3725.22	132	4.6731
lcl|NW_015386080.1_cds_XP_015666813.1_49	912	879.327	311	46.6437
lcl|NW_015386080.1_cds_XP_015666700.1_50	933	951.08	341	47.2847
lcl|NW_015386080.1_cds_XP_015666930.1_51	624	597	242	53.4594
lcl|NW_015386081.1_cds_XP_015667260.1_52	783	762.85	10	1.7288
lcl|NW_015386081.1_cds_XP_015667488.1_53	1464	1432.04	33	3.03908
lcl|NW_015386081.1_cds_XP_015668016.1_54	2667	2422.65	1	0.0544367
lcl|NW_015386081.1_cds_XP_015667600.1_55	2226	2142.98	448	27.5704
lcl|NW_015386081.1_cds_XP_015667716.1_56	471	417.866	9	2.84046
lcl|NW_015386081.1_cds_XP_015667830.1_57	1641	1593.55	44.7387	3.70256
lcl|NW_015386081.1_cds_XP_015667904.1_58	1392	1344.21	28.2613	2.77272
lcl|NW_015386081.1_cds_XP_029139139.1_59	3744	3759.51	448.148	15.7208
lcl|NW_015386082.1_cds_XP_015668246.1_60	1128	1090.92	302.032	36.5127
lcl|NW_015386082.1_cds_XP_015668361.1_61	2613	2535.45	1012.25	52.6521
lcl|NW_015386082.1_cds_XP_015669141.1_62	1797	1710.41	110	8.48156
lcl|NW_015386082.1_cds_XP_029139423.1_63	2127	2025.78	48	3.12487
lcl|NW_015386082.1_cds_XP_015669253.1_64	1080	1055.32	223.7	27.9553
lcl|NW_015386082.1_cds_XP_015669330.1_65	1062	1031.03	155.3	19.8647
lcl|NW_015386082.1_cds_XP_015668584.1_66	1857	1527.39	2	0.172688
lcl|NW_015386082.1_cds_XP_015668691.1_67	1176	1137.95	0	0
lcl|NW_015386082.1_cds_XP_015671126.1_68	1158	1119.95	0	0
lcl|NW_015386082.1_cds_XP_015669447.1_69	2778	2715.98	315	15.2956
lcl|NW_015386082.1_cds_XP_015668804.1_70	1383	1375.24	1	0.0958968
lcl|NW_015386082.1_cds_XP_015668918.2_71	684	621.115	11	2.33563
lcl|NW_015386082.1_cds_XP_015671244.1_72	699	666.029	33	6.53437
lcl|NW_015386082.1_cds_XP_015669564.1_73	2109	2079.73	318	20.1652
lcl|NW_015386082.1_cds_XP_015669781.1_74	876	828.183	107	17.0388
lcl|NW_015386082.1_cds_XP_015669671.1_75	1338	1305.42	52.184	5.27194
lcl|NW_015386082.1_cds_XP_015669891.1_76	1338	1305.19	121.816	12.3088
lcl|NW_015386082.1_cds_XP_015671357.1_77	420	340.105	23	8.91862
lcl|NW_015386082.1_cds_XP_015670158.1_78	1977	1905.49	21	1.45343
lcl|NW_015386082.1_cds_XP_015670086.1_79	2001	1935.1	2.33775e-06	1.59323e-07
lcl|NW_015386082.1_cds_XP_015670379.1_80	696	640.966	5	1.02877
lcl|NW_015386082.1_cds_XP_015670492.2_81	3033	2963.42	386	17.1782
lcl|NW_015386082.1_cds_XP_029139499.1_82	1353	1274.99	4	0.413747
lcl|NW_015386082.1_cds_XP_015670790.1_83	753	694.514	13	2.46857
lcl|NW_015386082.1_cds_XP_015670603.1_84	1203	1131.18	48	5.5962
lcl|NW_015386082.1_cds_XP_015670680.1_85	1203	1131.18	48	5.5962
lcl|NW_015386082.1_cds_XP_029139857.1_86	1482	1463.31	47.8547	4.31293
lcl|NW_015386082.1_cds_XP_015671471.1_87	1338	1262.51	58	6.05864
lcl|NW_015386082.1_cds_XP_015670900.1_88	1785	1686.12	198	15.4868
lcl|NW_015386082.1_cds_XP_015671013.1_89	1944	1828.02	65	4.68937
lcl|NW_015386083.1_cds_XP_029139962.1_90	2536	2422.14	4	0.217793
lcl|NW_015386083.1_cds_XP_029140141.1_91	1002	963.949	0	0
lcl|NW_015386083.1_cds_XP_015671651.1_92	909	811.474	44.2618	7.19345
lcl|NW_015386083.1_cds_XP_015671724.1_93	909	811.474	44.2618	7.19345
lcl|NW_015386083.1_cds_XP_015671799.1_94	909	811.474	44.2618	7.19345
lcl|NW_015386083.1_cds_XP_015671876.1_95	909	811.474	44.2618	7.19345
lcl|NW_015386083.1_cds_XP_015671951.1_96	870	769.697	67.9529	11.6432
lcl|NW_015386083.1_cds_XP_015672393.1_97	312	239.965	8	4.39667
lcl|NW_015386083.1_cds_XP_015672062.1_98	381	296.738	3.1729	1.41015
lcl|NW_015386083.1_cds_XP_015672174.1_99	381	342.949	0	0
lcl|NW_015386083.1_cds_XP_015672282.1_100	312	246.776	0	0
lcl|NW_015386084.1_cds_XP_015673057.1_101	501	403.519	1	0.326828
lcl|NW_015386084.1_cds_XP_015672832.1_102	3459	3249.88	37.6589	1.52821
