target_id	length	eff_length	est_counts	tpm
XP_029143084.1_1	1203	1196.62	74	15.8932
XP_015680198.1_2	4665	4519.19	53	3.01405
XP_015687298.1_3	696	649.756	7.35782	2.91027
XP_015665765.1_4	2061	1941.93	7	0.926402
XP_015666892.1_5	597	562.996	63	28.7587
XP_029139238.1_6	1026	987.949	0	0
XP_015672503.1_7	2103	2007.53	761.916	97.5395
XP_015674734.1_8	3069	3007.8	97	8.28815
XP_015673617.1_9	360	329.506	4	3.11983
XP_015675845.1_10	1059	956.744	97	26.0562
XP_015676935.1_11	972	983.218	85.0804	22.239
XP_015678366.1_12	972	983.218	85.0804	22.239
XP_015677654.1_13	864	884.989	342.839	99.5606
XP_015679465.1_14	2586	2503.09	52.1421	5.3536
XP_015680546.1_15	420	397.888	186	120.14
XP_029141162.1_16	1881	1833.94	74	10.3701
XP_015669140.1_17	573	559.591	20	9.18531
XP_029142589.1_18	13848	14502.9	7	0.124045
XP_015683337.1_19	1833	1845.94	89.371	12.4427
XP_015682634.1_20	1836	1848.21	172.629	24.0047
XP_015685037.1_21	2289	2290.05	105	11.7836
XP_015684353.1_22	2340	2337.01	0	0
XP_015686033.1_23	261	234.115	83	91.1135
XP_015686929.1_24	2136	2187.64	20	2.34957
XP_015687480.1_25	1008	921.865	214	59.6597
XP_015687593.1_26	672	644.196	28	11.1706
XP_015687037.1_27	1671	1669.85	38.4805	5.92238
XP_015687703.1_28	1362	1270.73	127	25.6853
XP_015687147.1_29	1422	1425.89	162	29.1987
XP_029143147.1_30	1566	1602.13	19	3.04783
XP_015687929.1_31	2682	2804.81	363	33.2612
XP_015665398.1_32	954	888.201	229.399	66.3767
XP_015665473.1_33	954	888.201	229.399	66.3767
XP_015665546.1_34	933	870.321	0.201412	0.0594759
XP_015667036.1_35	654	615.949	0	0
XP_015665655.1_36	801	714.554	19	6.83365
XP_015665766.1_37	1875	1890.9	125	16.9893
XP_015665881.1_38	1098	1142.16	173	38.9271
XP_015665994.1_39	1599	1481.71	108	18.7325
XP_015666064.1_40	1254	1134.84	0	0
XP_015666249.1_41	930	847.659	452	137.041
XP_015666179.1_42	930	852.065	0	0
XP_015687256.1_43	1083	1093.58	14	3.29012
XP_015667143.1_44	354	324.765	564	446.318
XP_015666359.1_45	450	400.43	215	137.99
XP_015666470.1_46	1506	1493.37	199	34.2469
XP_015687374.1_47	2010	1921.39	1	0.133758
XP_015666585.1_48	3540	3721.66	95	6.56027
XP_015666813.1_49	912	879.424	251	73.3517
XP_015666700.1_50	933	955.236	485	130.487
XP_015666930.1_51	624	594.855	97	41.9079
XP_015667260.1_52	783	779.955	5	1.64754
XP_015667488.1_53	1464	1447.31	13	2.30842
XP_015668016.1_54	2667	2628.95	0	0
XP_015667600.1_55	2226	2175.92	181	21.3781
XP_015667716.1_56	471	414.14	18	11.1702
XP_015667830.1_57	1641	1605.77	48	7.68231
XP_015667904.1_58	1392	1353.75	0	0
XP_029139139.1_59	3744	3752.71	231.626	15.8627
XP_015668246.1_60	1128	1086.49	62.1184	14.6936
XP_015668361.1_61	2613	2504.96	857.645	87.9916
XP_015669141.1_62	1797	1678.77	60	9.18535
XP_029139423.1_63	2127	2037.15	2	0.252315
XP_015669253.1_64	1080	1063.33	68.8368	16.6374
XP_015669330.1_65	1062	1040.16	159.163	39.3258
XP_015668584.1_66	1857	1818.95	0	0
XP_015668691.1_67	1176	1137.95	0	0
XP_015671126.1_68	1158	905.861	1	0.283709
XP_015669447.1_69	2778	2748.27	264	24.6876
XP_015668804.1_70	1383	1369.37	7	1.31375
XP_015668918.2_71	684	628.342	11	4.49916
XP_015671244.1_72	699	673.283	34	12.9782
XP_015669564.1_73	2109	2080.08	382	47.1973
XP_015669781.1_74	876	834.411	126	38.8083
XP_015669671.1_75	1338	1287.55	35.7914	7.1441
