target_id	length	eff_length	est_counts	tpm
lcl|NW_015386077.1_cds_XP_029143084.1_1	1203	1038.61	259	10.749
lcl|NW_015386077.1_cds_XP_015680198.1_2	4665	4937.26	864	7.54308
lcl|NW_015386077.1_cds_XP_015687298.1_3	696	441.492	39.2671	3.83377
lcl|NW_015386077.1_cds_XP_015665765.1_4	2061	1969.87	271	5.92997
lcl|NW_015386078.1_cds_XP_015666892.1_5	597	347.707	99	12.2728
lcl|NW_015386079.1_cds_XP_029139238.1_6	1026	823.782	232	12.1394
lcl|NW_015386079.1_cds_XP_015672503.1_7	2103	2009.15	420.515	9.02173
lcl|NW_015386079.1_cds_XP_015674734.1_8	3069	3128.99	424	5.84093
lcl|NW_015386079.1_cds_XP_015673617.1_9	360	80.5154	88	47.1112
lcl|NW_015386079.1_cds_XP_015675845.1_10	1059	867.833	138	6.8543
lcl|NW_015386079.1_cds_XP_015676935.1_11	972	733.176	59.5	3.49807
lcl|NW_015386079.1_cds_XP_015678366.1_12	972	733.176	59.5	3.49807
lcl|NW_015386079.1_cds_XP_015677654.1_13	864	611.258	0	0
lcl|NW_015386079.1_cds_XP_015679465.1_14	2586	2609.94	467.577	7.72224
lcl|NW_015386079.1_cds_XP_015680546.1_15	420	140.515	82	25.1542
lcl|NW_015386079.1_cds_XP_029141162.1_16	1881	1735.26	355	8.81827
lcl|NW_015386079.1_cds_XP_015669140.1_17	573	319.379	1439	194.212
lcl|NW_015386079.1_cds_XP_029142589.1_18	13848	15293	2341	6.59827
lcl|NW_015386079.1_cds_XP_015683337.1_19	1833	1666.64	0	0
lcl|NW_015386079.1_cds_XP_015682634.1_20	1836	1688.29	291	7.42963
lcl|NW_015386079.1_cds_XP_015685037.1_21	2289	2176.86	0	0
lcl|NW_015386079.1_cds_XP_015684353.1_22	2340	2234.02	381	7.3512
lcl|NW_015386079.1_cds_XP_015686033.1_23	261	50.889	61	51.6685
lcl|NW_015386080.1_cds_XP_015686929.1_24	2136	2040.84	258	5.44918
lcl|NW_015386080.1_cds_XP_015687480.1_25	1008	813.341	242	12.8252
lcl|NW_015386080.1_cds_XP_015687593.1_26	672	439.599	124	12.1587
lcl|NW_015386080.1_cds_XP_015687037.1_27	1671	1577.4	231.559	6.32762
lcl|NW_015386080.1_cds_XP_015687703.1_28	1362	1214.36	206	7.31204
lcl|NW_015386080.1_cds_XP_015687147.1_29	1422	1283.86	248	8.32637
lcl|NW_015386080.1_cds_XP_029143147.1_30	1566	1428.74	249	7.51219
lcl|NW_015386080.1_cds_XP_015687929.1_31	2682	2659.9	555	8.9939
lcl|NW_015386080.1_cds_XP_015665398.1_32	954	753.371	80	4.57722
lcl|NW_015386080.1_cds_XP_015665473.1_33	954	753.371	80	4.57722
lcl|NW_015386080.1_cds_XP_015665546.1_34	933	716.769	0	0
lcl|NW_015386080.1_cds_XP_015667036.1_35	654	420.959	47.2919	4.84247
lcl|NW_015386080.1_cds_XP_015665655.1_36	801	576.39	107	8.0018
lcl|NW_015386080.1_cds_XP_015665766.1_37	1875	1778.52	327	7.92519
lcl|NW_015386080.1_cds_XP_015665881.1_38	1098	916.682	162	7.61757
lcl|NW_015386080.1_cds_XP_015665994.1_39	1599	1447.73	135.381	4.0308
lcl|NW_015386080.1_cds_XP_015666064.1_40	1254	1062.75	27.6191	1.12021
lcl|NW_015386080.1_cds_XP_015666249.1_41	930	711.143	177	10.7284
lcl|NW_015386080.1_cds_XP_015666179.1_42	930	701.869	0	0
lcl|NW_015386080.1_cds_XP_015687256.1_43	1083	862.017	193	9.65077
lcl|NW_015386080.1_cds_XP_015667143.1_44	354	74.5154	98	56.6892
lcl|NW_015386080.1_cds_XP_015666359.1_45	450	170.515	88	22.2454
lcl|NW_015386080.1_cds_XP_015666470.1_46	1506	1384.26	333	10.3692
lcl|NW_015386080.1_cds_XP_015687374.1_47	2010	1894.86	537	12.2157
lcl|NW_015386080.1_cds_XP_015666585.1_48	3540	3640.23	647	7.66118
