target_id	length	eff_length	est_counts	tpm
lcl|NW_015386077.1_cds_XP_029143084.1_1	1203	1178.11	85	9.13082
lcl|NW_015386077.1_cds_XP_015680198.1_2	4665	4498.97	109	3.06612
lcl|NW_015386077.1_cds_XP_015687298.1_3	696	659.244	4.66556	0.89564
lcl|NW_015386077.1_cds_XP_015665765.1_4	2061	1941.79	10	0.651738
lcl|NW_015386078.1_cds_XP_015666892.1_5	597	565.328	12	2.68631
lcl|NW_015386079.1_cds_XP_029139238.1_6	1026	987.949	0	0
lcl|NW_015386079.1_cds_XP_015672503.1_7	2103	1992.97	1210.01	76.836
lcl|NW_015386079.1_cds_XP_015674734.1_8	3069	3005.33	216	9.09573
lcl|NW_015386079.1_cds_XP_015673617.1_9	360	329.93	19	7.28799
lcl|NW_015386079.1_cds_XP_015675845.1_10	1059	946.728	206	27.5371
lcl|NW_015386079.1_cds_XP_015676935.1_11	972	963.141	414.43	54.455
lcl|NW_015386079.1_cds_XP_015678366.1_12	972	963.141	414.43	54.455
lcl|NW_015386079.1_cds_XP_015677654.1_13	864	865.532	689.14	100.763
lcl|NW_015386079.1_cds_XP_015679465.1_14	2586	2490.75	226.152	11.4907
lcl|NW_015386079.1_cds_XP_015680546.1_15	420	386.526	223	73.0133
lcl|NW_015386079.1_cds_XP_029141162.1_16	1881	1821.76	136	9.44765
lcl|NW_015386079.1_cds_XP_015669140.1_17	573	555.917	45	10.2442
lcl|NW_015386079.1_cds_XP_029142589.1_18	13848	14119	32	0.286828
lcl|NW_015386079.1_cds_XP_015683337.1_19	1833	1810.31	10.5199	0.735421
lcl|NW_015386079.1_cds_XP_015682634.1_20	1836	1812.54	255.48	17.838
lcl|NW_015386079.1_cds_XP_015685037.1_21	2289	2328.22	146.876	7.98371
lcl|NW_015386079.1_cds_XP_015684353.1_22	2340	2380.3	18.1235	0.963579
lcl|NW_015386079.1_cds_XP_015686033.1_23	261	233.084	169	91.7595
lcl|NW_015386080.1_cds_XP_015686929.1_24	2136	2163.13	20	1.1701
lcl|NW_015386080.1_cds_XP_015687480.1_25	1008	909.966	391	54.3786
lcl|NW_015386080.1_cds_XP_015687593.1_26	672	649.084	27	5.26428
lcl|NW_015386080.1_cds_XP_015687037.1_27	1671	1644.17	37.3511	2.87496
lcl|NW_015386080.1_cds_XP_015687703.1_28	1362	1262.82	221	22.1476
lcl|NW_015386080.1_cds_XP_015687147.1_29	1422	1418.46	132	11.7769
lcl|NW_015386080.1_cds_XP_029143147.1_30	1566	1557.19	25	2.03177
lcl|NW_015386080.1_cds_XP_015687929.1_31	2682	2765.25	551	25.217
lcl|NW_015386080.1_cds_XP_015665398.1_32	954	885.426	279.32	39.9232
lcl|NW_015386080.1_cds_XP_015665473.1_33	954	885.426	279.32	39.9232
lcl|NW_015386080.1_cds_XP_015665546.1_34	933	868.011	184.36	26.8793
lcl|NW_015386080.1_cds_XP_015667036.1_35	654	615.949	0	0
lcl|NW_015386080.1_cds_XP_015665655.1_36	801	726.832	36	6.26823
lcl|NW_015386080.1_cds_XP_015665766.1_37	1875	1875.82	256	17.2713
lcl|NW_015386080.1_cds_XP_015665881.1_38	1098	1107.2	185	21.1456
lcl|NW_015386080.1_cds_XP_015665994.1_39	1599	1473	229	19.6748
lcl|NW_015386080.1_cds_XP_015666064.1_40	1254	1134.58	0	0
lcl|NW_015386080.1_cds_XP_015666249.1_41	930	833.465	581.155	88.2431
lcl|NW_015386080.1_cds_XP_015666179.1_42	930	840.32	330.845	49.826
lcl|NW_015386080.1_cds_XP_015687256.1_43	1083	1093.21	17	1.96799
lcl|NW_015386080.1_cds_XP_015667143.1_44	354	323.045	1424	557.858
lcl|NW_015386080.1_cds_XP_015666359.1_45	450	388.03	374	121.978
lcl|NW_015386080.1_cds_XP_015666470.1_46	1506	1484.09	327	27.8846
lcl|NW_015386080.1_cds_XP_015687374.1_47	2010	1981.83	4	0.255428
lcl|NW_015386080.1_cds_XP_015666585.1_48	3540	3690.82	182	6.24057
lcl|NW_015386080.1_cds_XP_015666813.1_49	912	874.872	592	85.6354
lcl|NW_015386080.1_cds_XP_015666700.1_50	933	943.24	687	92.1744
lcl|NW_015386080.1_cds_XP_015666930.1_51	624	595.603	393	83.5049
lcl|NW_015386081.1_cds_XP_015667260.1_52	783	756.689	12	2.00697
lcl|NW_015386081.1_cds_XP_015667488.1_53	1464	1421.7	38	3.38262
lcl|NW_015386081.1_cds_XP_015668016.1_54	2667	2628.95	0	0
lcl|NW_015386081.1_cds_XP_015667600.1_55	2226	2139.12	298	17.6302
lcl|NW_015386081.1_cds_XP_015667716.1_56	471	420.149	7	2.10848
lcl|NW_015386081.1_cds_XP_015667830.1_57	1641	1580.06	89.7711	7.19018
lcl|NW_015386081.1_cds_XP_015667904.1_58	1392	1333.65	25.2289	2.39405
lcl|NW_015386081.1_cds_XP_029139139.1_59	3744	3720.56	604.472	20.561
lcl|NW_015386082.1_cds_XP_015668246.1_60	1128	1078.38	344.696	40.4521
lcl|NW_015386082.1_cds_XP_015668361.1_61	2613	2515.68	2542.74	127.915
lcl|NW_015386082.1_cds_XP_015669141.1_62	1797	1698.06	103	7.67645
lcl|NW_015386082.1_cds_XP_029139423.1_63	2127	2008.36	6	0.378082
lcl|NW_015386082.1_cds_XP_015669253.1_64	1080	1048.23	169.389	20.4505
lcl|NW_015386082.1_cds_XP_015669330.1_65	1062	1025.31	385.611	47.5958
lcl|NW_015386082.1_cds_XP_015668584.1_66	1857	1498.35	4	0.337848
lcl|NW_015386082.1_cds_XP_015668691.1_67	1176	1137.95	0	0
lcl|NW_015386082.1_cds_XP_015671126.1_68	1158	920.455	4	0.549963
lcl|NW_015386082.1_cds_XP_015669447.1_69	2778	2696.11	505	23.7044
lcl|NW_015386082.1_cds_XP_015668804.1_70	1383	1355.05	3	0.280184
lcl|NW_015386082.1_cds_XP_015668918.2_71	684	624.832	19	3.84828
lcl|NW_015386082.1_cds_XP_015671244.1_72	699	668.438	81	15.3356
lcl|NW_015386082.1_cds_XP_015669564.1_73	2109	2051.65	618	38.1207
lcl|NW_015386082.1_cds_XP_015669781.1_74	876	826.728	154	23.574
lcl|NW_015386082.1_cds_XP_015669671.1_75	1338	1286.41	49.754	4.8947
lcl|NW_015386082.1_cds_XP_015669891.1_76	1338	1286.19	138.246	13.6026
lcl|NW_015386082.1_cds_XP_015671357.1_77	420	332.742	21	7.98707
lcl|NW_015386082.1_cds_XP_015670158.1_78	1977	1893.53	9.99998	0.668348
lcl|NW_015386082.1_cds_XP_015670086.1_79	2001	1921.38	1.53012e-05	1.00783e-06
lcl|NW_015386082.1_cds_XP_015670379.1_80	696	636.551	14	2.78337
lcl|NW_015386082.1_cds_XP_015670492.2_81	3033	2928.22	576	24.894
lcl|NW_015386082.1_cds_XP_029139499.1_82	1353	1267.37	7	0.698991
lcl|NW_015386082.1_cds_XP_015670790.1_83	753	690.838	74	13.556
lcl|NW_015386082.1_cds_XP_015670603.1_84	1203	1129.88	113.5	12.7127
lcl|NW_015386082.1_cds_XP_015670680.1_85	1203	1129.88	113.5	12.7127
lcl|NW_015386082.1_cds_XP_029139857.1_86	1482	1444.28	84.3576	7.39176
lcl|NW_015386082.1_cds_XP_015671471.1_87	1338	1258.74	110	11.0594
lcl|NW_015386082.1_cds_XP_015670900.1_88	1785	1674.48	284	21.4642
lcl|NW_015386082.1_cds_XP_015671013.1_89	1944	1814.94	199	13.8761
lcl|NW_015386083.1_cds_XP_029139962.1_90	2536	2497.95	0	0
lcl|NW_015386083.1_cds_XP_029140141.1_91	1002	954.317	3	0.397837
lcl|NW_015386083.1_cds_XP_015671651.1_92	909	797.039	86.1617	13.6808
lcl|NW_015386083.1_cds_XP_015671724.1_93	909	797.039	86.1617	13.6808
lcl|NW_015386083.1_cds_XP_015671799.1_94	909	797.039	86.1617	13.6808
lcl|NW_015386083.1_cds_XP_015671876.1_95	909	797.039	86.1617	13.6808
lcl|NW_015386083.1_cds_XP_015671951.1_96	870	755.535	54.3532	9.10431
lcl|NW_015386083.1_cds_XP_015672393.1_97	312	231.288	5.40068	2.95509
lcl|NW_015386083.1_cds_XP_015672062.1_98	381	342.949	0	0
lcl|NW_015386083.1_cds_XP_015672174.1_99	381	342.949	0	0
lcl|NW_015386083.1_cds_XP_015672282.1_100	312	235.764	26.5993	14.2781
lcl|NW_015386084.1_cds_XP_015673057.1_101	501	402.425	2	0.628957
lcl|NW_015386084.1_cds_XP_015672832.1_102	3459	3221.77	103.065	4.04849
lcl|NW_015386084.1_cds_XP_015673167.1_103	1341	1261.09	13	1.30459
lcl|NW_015386084.1_cds_XP_015673279.1_104	609	503.241	12	3.01774
lcl|NW_015386084.1_cds_XP_015672945.1_105	1050	968.435	11	1.43747
lcl|NW_015386084.1_cds_XP_015672724.1_106	300	227.343	63	35.07
lcl|NW_015386085.1_cds_XP_015674175.1_107	1325	1325.11	87.3333	8.34071
lcl|NW_015386085.1_cds_XP_015674246.1_108	1325	1325.11	87.3333	8.34071
lcl|NW_015386085.1_cds_XP_015674319.1_109	1325	1325.11	87.3333	8.34071
lcl|NW_015386085.1_cds_XP_029140317.1_110	1074	1058.69	78	9.32403
lcl|NW_015386085.1_cds_XP_029140492.1_111	2703	2676.07	29	1.37144
lcl|NW_015386085.1_cds_XP_015674547.1_112	1077	1078.31	113	13.2621
lcl|NW_015386085.1_cds_XP_015674621.1_113	1077	1078.31	113	13.2621
lcl|NW_015386085.1_cds_XP_015674735.1_114	675	628.408	5810	1170.07
lcl|NW_015386085.1_cds_XP_015674840.1_115	2187	2218.06	1131	64.5307
lcl|NW_015386085.1_cds_XP_015673618.1_116	3030	2996.56	110	4.64564
lcl|NW_015386085.1_cds_XP_029140535.1_117	3012	3060.07	36	1.48884
lcl|NW_015386085.1_cds_XP_015673846.1_118	996	1036.82	14	1.70884
lcl|NW_015386085.1_cds_XP_015673955.1_119	2085	1988.55	381	24.2474
lcl|NW_015386085.1_cds_XP_015674062.2_120	582	563.819	13	2.91796
lcl|NW_015386085.1_cds_XP_029140609.1_121	690	616.507	2	0.410552
lcl|NW_015386085.1_cds_XP_015674950.1_122	3753	3853.83	22	0.722448
lcl|NW_015386085.1_cds_XP_015675064.1_123	1206	1227.72	70	7.21562
lcl|NW_015386086.1_cds_XP_029140660.1_124	1242	1189.27	29	3.08599
lcl|NW_015386086.1_cds_XP_029140683.1_125	2151	2168.57	31	1.80911
lcl|NW_015386086.1_cds_XP_029140703.1_126	1833	1755.21	17	1.22573
lcl|NW_015386087.1_cds_XP_015676029.1_127	5769	5846.62	47	1.01735
lcl|NW_015386087.1_cds_XP_015676142.1_128	2781	2721.68	264	12.2756
lcl|NW_015386087.1_cds_XP_015678294.1_129	1044	1032.92	5.52959	0.677487
lcl|NW_015386087.1_cds_XP_015678224.1_130	1203	1208.96	27.4704	2.8756
lcl|NW_015386087.1_cds_XP_015676254.1_131	3021	3056.41	286	11.8421
lcl|NW_015386087.1_cds_XP_029140750.1_132	1584	1367.29	1	0.0925581
lcl|NW_015386087.1_cds_XP_015676503.1_133	2571	2491.29	288	14.63
lcl|NW_015386087.1_cds_XP_029140975.1_134	1545	1360.4	94	8.74457
lcl|NW_015386087.1_cds_XP_015676684.1_135	891	871.151	18	2.6149
lcl|NW_015386087.1_cds_XP_015676789.1_136	1569	1525.33	2213	183.609
lcl|NW_015386087.1_cds_XP_015677004.1_137	1983	2006.53	351	22.138
lcl|NW_015386087.1_cds_XP_015676896.1_138	3864	3945.96	0.000173788	5.5737e-06
lcl|NW_015386087.1_cds_XP_029141036.1_139	3879	3960.86	430	13.739
lcl|NW_015386087.1_cds_XP_015677115.1_140	897	885.895	66	9.42839
lcl|NW_015386087.1_cds_XP_029140787.1_141	9558	9832.82	1232	15.8566
lcl|NW_015386087.1_cds_XP_015677333.1_142	1638	1589.77	53	4.21907
lcl|NW_015386087.1_cds_XP_029140771.1_143	1521	1515.43	4	0.33404
lcl|NW_015386087.1_cds_XP_015677447.1_144	2859	2886.62	814	35.687
lcl|NW_015386087.1_cds_XP_015677548.1_145	954	936.494	484	65.4058
lcl|NW_015386087.1_cds_XP_015677655.1_146	3342	3437.87	178	6.5525
lcl|NW_015386087.1_cds_XP_015677912.1_147	1053	1077.53	336.503	39.5218
lcl|NW_015386087.1_cds_XP_015677838.1_148	1158	1200.83	128.035	13.4935
lcl|NW_015386087.1_cds_XP_015677766.1_149	1251	1300.03	104.462	10.1691
lcl|NW_015386087.1_cds_XP_029140807.1_150	1926	1877.6	6	0.404413
lcl|NW_015386087.1_cds_XP_029141301.1_151	1599	1460.93	2.70942e-05	2.34705e-06
lcl|NW_015386087.1_cds_XP_029141287.1_152	1602	1468.47	146	12.5824
lcl|NW_015386087.1_cds_XP_029140837.1_153	1221	1132.39	26	2.90573
lcl|NW_015386087.1_cds_XP_015678114.1_154	597	557.226	15	3.40672
lcl|NW_015386088.1_cds_XP_029141382.1_155	5773	5117.7	29.5882	0.731678
lcl|NW_015386089.1_cds_XP_029141531.1_156	444	405.949	0	0
lcl|NW_015386089.1_cds_XP_015678698.1_157	444	405.949	0	0
lcl|NW_015386089.1_cds_XP_029141472.1_158	618	592.979	144	30.7326
lcl|NW_015386089.1_cds_XP_015679573.1_159	867	846.919	34	5.08058
lcl|NW_015386089.1_cds_XP_015679829.1_160	2067	2013.71	69.5668	4.37201
lcl|NW_015386089.1_cds_XP_029141587.1_161	2361	2294.58	13.4332	0.740884
lcl|NW_015386089.1_cds_XP_015679940.1_162	1608	1480.15	261	22.3158
lcl|NW_015386089.1_cds_XP_029142032.1_163	864	825.949	0	0
lcl|NW_015386089.1_cds_XP_015682525.1_164	1713	1725.94	5	0.366624
lcl|NW_015386089.1_cds_XP_015680051.2_165	2007	1991.34	199	12.6469
lcl|NW_015386089.1_cds_XP_015680159.1_166	876	809.082	81	12.6698
lcl|NW_015386089.1_cds_XP_015680271.1_167	627	568.214	89	19.8223
lcl|NW_015386089.1_cds_XP_015682635.1_168	1122	1083.95	0	0
lcl|NW_015386089.1_cds_XP_015680368.1_169	915	886.703	297.876	42.5141
lcl|NW_015386089.1_cds_XP_015680442.1_170	816	794.438	22.1244	3.52442
lcl|NW_015386089.1_cds_XP_015680547.1_171	2826	2782.42	481	21.8775
lcl|NW_015386089.1_cds_XP_015680657.1_172	441	384.748	662	217.75
lcl|NW_015386089.1_cds_XP_015678809.1_173	1146	1083.49	14.1666	1.65469
lcl|NW_015386089.1_cds_XP_015680764.1_174	3180	3108.03	1653	67.3075
lcl|NW_015386089.1_cds_XP_015680859.1_175	582	575.043	126.667	27.8765
lcl|NW_015386089.1_cds_XP_015680930.1_176	582	575.043	126.667	27.8765
lcl|NW_015386089.1_cds_XP_015680999.1_177	582	575.043	126.667	27.8765
lcl|NW_015386089.1_cds_XP_015678919.1_178	2616	2664.42	4	0.189991
lcl|NW_015386089.1_cds_XP_015681243.1_179	1407	1387.05	117	10.675
lcl|NW_015386089.1_cds_XP_015681353.1_180	2901	2923.35	27	1.16885
lcl|NW_015386089.1_cds_XP_015681439.1_181	762	670.47	95.237	17.9764
lcl|NW_015386089.1_cds_XP_015681509.1_182	636	604.299	35.763	7.48958
lcl|NW_015386089.1_cds_XP_015681615.1_183	474	433.298	73.6667	21.516
lcl|NW_015386089.1_cds_XP_015681689.1_184	474	433.298	73.6667	21.516
lcl|NW_015386089.1_cds_XP_015681760.1_185	474	433.298	73.6667	21.516
lcl|NW_015386089.1_cds_XP_015682738.1_186	1248	1209.95	0	0
lcl|NW_015386089.1_cds_XP_029141450.1_187	2514	2473.24	15	0.767541
lcl|NW_015386089.1_cds_XP_015681861.1_188	1389	1369.64	495	45.7379
lcl|NW_015386089.1_cds_XP_029142182.1_189	1950	1847.22	1	0.0685104
lcl|NW_015386089.1_cds_XP_015682075.1_190	675	630.413	7026	1410.45
lcl|NW_015386089.1_cds_XP_015682173.1_191	1899	1871.26	215.667	14.5856
lcl|NW_015386089.1_cds_XP_015682247.1_192	1899	1871.26	215.667	14.5856
lcl|NW_015386089.1_cds_XP_015682316.1_193	1899	1871.26	215.667	14.5856
lcl|NW_015386089.1_cds_XP_015679137.1_194	930	891.949	0	0
lcl|NW_015386089.1_cds_XP_015679245.1_195	930	891.949	0	0
lcl|NW_015386089.1_cds_XP_015679355.1_196	954	962.349	3	0.394516
lcl|NW_015386089.1_cds_XP_015679466.1_197	936	897.949	0	0
lcl|NW_015386090.1_cds_XP_015683192.1_198	1536	1486.19	952.967	81.1486
lcl|NW_015386090.1_cds_XP_015683264.1_199	1473	1422.74	158.033	14.0572
lcl|NW_015386091.1_cds_XP_015683370.1_200	1893	1850.54	76	5.19746
lcl|NW_015386091.1_cds_XP_029142437.1_201	1626	1658.42	3	0.22893
lcl|NW_015386091.1_cds_XP_029142423.1_202	1752	1782.1	0	0
lcl|NW_015386092.1_cds_XP_029142519.1_203	765	728.34	6.43897e-07	1.11882e-07
lcl|NW_015386092.1_cds_XP_029142500.1_204	768	730.54	208.826	36.1756
lcl|NW_015386092.1_cds_XP_029142485.1_205	774	743.123	2.19378e-07	3.73602e-08
lcl|NW_015386092.1_cds_XP_015683581.1_206	777	745.323	51.553	8.75357
lcl|NW_015386092.1_cds_XP_029142548.1_207	3873	3722.95	9.25316	0.314542
lcl|NW_015386094.1_cds_XP_015683769.1_208	2427	2338.57	26	1.40701
lcl|NW_015386094.1_cds_XP_015685072.1_209	1602	1591.7	3	0.238526
lcl|NW_015386094.1_cds_XP_029142656.1_210	1656	1614.73	643.534	50.437
lcl|NW_015386094.1_cds_XP_015685178.1_211	597	564.413	11	2.46645
lcl|NW_015386094.1_cds_XP_015684184.1_212	222	188.009	19	12.7894
lcl|NW_015386094.1_cds_XP_015684284.1_213	435	387.251	53	17.3205
lcl|NW_015386094.1_cds_XP_015684389.1_214	1365	1184.15	107.765	11.5171
lcl|NW_015386094.1_cds_XP_015684457.1_215	1341	1160.78	53.9632	5.88334
lcl|NW_015386094.1_cds_XP_015684552.1_216	453	398.038	147.272	46.8244
lcl|NW_015386094.1_cds_XP_029142859.1_217	2436	2465.44	4	0.205325
lcl|NW_015386094.1_cds_XP_029142871.1_218	2535	2543.33	15	0.746388
lcl|NW_015386094.1_cds_XP_015684655.1_219	978	970.964	52	6.77761
lcl|NW_015386094.1_cds_XP_029142809.1_220	1632	1635.04	168	13.0034
lcl|NW_015386094.1_cds_XP_029142883.1_221	2190	2203.09	197	11.3165
lcl|NW_015386094.1_cds_XP_015684866.1_222	534	567.781	276	61.5183
lcl|NW_015386094.1_cds_XP_029142902.1_223	2556	2517.95	0	0
lcl|NW_015386094.1_cds_XP_015684967.1_224	1695	1720.05	429	31.5641
lcl|NW_015386095.1_cds_XP_029142980.1_225	4125	4093.32	155	4.79217
lcl|NW_015386095.1_cds_XP_015685873.1_226	2649	2645.93	1195	57.1565
lcl|NW_015386095.1_cds_XP_015685276.1_227	1977	1938.95	0	0
lcl|NW_015386095.1_cds_XP_015685971.1_228	4017	3972.06	622	19.8176
lcl|NW_015386095.1_cds_XP_015686065.1_229	5658	5611.84	1040	23.4533
lcl|NW_015386095.1_cds_XP_015687094.1_230	930	881.245	2	0.287217
lcl|NW_015386095.1_cds_XP_015686159.1_231	2817	2801.02	49	2.21389
lcl|NW_015386095.1_cds_XP_015686247.1_232	228	185.064	110	75.2222
lcl|NW_015386095.1_cds_XP_015686343.1_233	780	774.656	64.75	10.5781
lcl|NW_015386095.1_cds_XP_015686407.1_234	780	774.656	64.75	10.5781
lcl|NW_015386095.1_cds_XP_015686474.1_235	780	774.656	64.75	10.5781
lcl|NW_015386095.1_cds_XP_015686533.1_236	780	774.656	64.75	10.5781
lcl|NW_015386095.1_cds_XP_015686619.1_237	1641	1595.48	125.97	9.99199
lcl|NW_015386095.1_cds_XP_015686677.1_238	1422	1382.62	26.03	2.38258
lcl|NW_015386095.1_cds_XP_015686771.1_239	2856	2786.99	153	6.94756
lcl|NW_015386095.1_cds_XP_015686860.1_240	2649	2563.21	322	15.8982
lcl|NW_015386095.1_cds_XP_015686930.1_241	1119	1065.32	70	8.31561
lcl|NW_015386095.1_cds_XP_015686939.1_242	723	665.664	175	33.2705
lcl|NW_015386095.1_cds_XP_015686945.1_243	474	427.492	255	75.4897
lcl|NW_015386095.1_cds_XP_015687106.1_244	639	587.69	478	102.933
lcl|NW_015386095.1_cds_XP_015686956.1_245	681	612.846	170	35.1054
lcl|NW_015386095.1_cds_XP_015686966.1_246	681	612.846	170	35.1054
lcl|NW_015386095.1_cds_XP_015686977.1_247	3639	3526.14	2840	101.928
lcl|NW_015386095.1_cds_XP_015686990.1_248	3726	3718.08	473	16.0997
lcl|NW_015386095.1_cds_XP_015685476.1_249	753	769.365	3	0.493474
lcl|NW_015386095.1_cds_XP_015685572.1_250	492	453.949	0	0
lcl|NW_015386095.1_cds_XP_029142958.1_251	3768	3729.95	0	0
lcl|NW_015386095.1_cds_XP_015687001.1_252	3564	3578.71	252	8.9115
lcl|NW_015386095.1_cds_XP_015687011.1_253	2157	2160.59	250	14.6435
lcl|NW_015386095.1_cds_XP_015687022.1_254	1518	1457.35	6	0.521031
lcl|NW_015386095.1_cds_XP_029142971.1_255	1569	1501.76	3	0.252811
lcl|NW_015386095.1_cds_XP_015687041.1_256	5292	5339.77	182	4.31345
lcl|NW_015386095.1_cds_XP_015687051.1_257	669	610.119	107.333	22.2636
lcl|NW_015386095.1_cds_XP_015687057.1_258	669	610.119	107.333	22.2636
lcl|NW_015386095.1_cds_XP_015687064.1_259	669	610.119	107.333	22.2636
lcl|NW_015386095.1_cds_XP_015685673.1_260	2283	2232.55	2	0.113372
lcl|NW_015386095.1_cds_XP_015687083.1_261	1125	1092.73	222.523	25.7713
lcl|NW_015386095.1_cds_XP_015687075.1_262	1128	1095.36	1855.48	214.375
lcl|NW_015386096.1_cds_XP_029143085.1_263	579	515.859	564.583	138.507
lcl|NW_015386096.1_cds_XP_015687151.1_264	315	264.857	11	5.25603
lcl|NW_015386096.1_cds_XP_015687139.1_265	1896	1773.09	18.0433	1.28784
lcl|NW_015386098.1_cds_XP_015687205.1_266	1488	1426.39	219	19.4304
lcl|NW_015386098.1_cds_XP_015687216.1_267	1494	1505.58	527.207	44.3152
lcl|NW_015386098.1_cds_XP_015687223.1_268	1341	1346.88	6.79303	0.638277
lcl|NW_015386098.1_cds_XP_015687234.1_269	858	806.17	508	79.7468
lcl|NW_015386098.1_cds_XP_015687244.1_270	2205	2195.58	60	3.45842
lcl|NW_015386098.1_cds_XP_015687451.1_271	801	752.387	6	1.00922
lcl|NW_015386098.1_cds_XP_015687257.1_272	465	401.108	135	42.594
lcl|NW_015386098.1_cds_XP_029143103.1_273	765	726.949	0	0
lcl|NW_015386098.1_cds_XP_015687268.1_274	1044	1045.84	36.62	4.43127
lcl|NW_015386098.1_cds_XP_015687302.1_275	981	988.991	0.0697718	0.0089282
lcl|NW_015386098.1_cds_XP_015687285.1_276	1077	1084.78	33.8787	3.9524
lcl|NW_015386098.1_cds_XP_015687293.1_277	1074	1080.69	117.432	13.7519
lcl|NW_015386098.1_cds_XP_015687276.1_278	894	897.224	0	0
lcl|NW_015386098.1_cds_XP_015687322.1_279	5883	5670.53	3105	69.2969
lcl|NW_015386098.1_cds_XP_015687313.1_280	5946	5744.1	7.90231e-05	1.74104e-06
lcl|NW_015386098.1_cds_XP_015687333.1_281	525	504.159	171.182	42.9702
lcl|NW_015386098.1_cds_XP_015687341.1_282	519	492.958	5.81772	1.49355
lcl|NW_015386098.1_cds_XP_029143164.1_283	1194	1132.71	46.6307	5.2099
lcl|NW_015386098.1_cds_XP_029143106.1_284	1935	1885.1	137.369	9.22213
