target_id	length	eff_length	est_counts	tpm
XP_029143084.1_1	1203	1210.39	22	1.3818
XP_015680198.1_2	4665	4603.32	72	1.18908
XP_015687298.1_3	696	659.75	0	0
XP_015665765.1_4	2061	1996.57	8	0.304616
XP_015666892.1_5	597	584.481	2	0.26014
XP_029139238.1_6	1026	987.949	0	0
XP_015672503.1_7	2103	2006.37	211.373	8.00912
XP_015674734.1_8	3069	3016.9	224	5.64463
XP_015673617.1_9	360	333.54	28	6.38202
XP_015675845.1_10	1059	964.119	72	5.6774
XP_015676935.1_11	972	988.27	111.293	8.56133
XP_015678366.1_12	972	988.27	111.293	8.56133
XP_015677654.1_13	864	881.712	306.413	26.4198
XP_015679465.1_14	2586	2590.01	87.1133	2.557
XP_015680546.1_15	420	386.863	146	28.6908
XP_029141162.1_16	1881	1852.77	73	2.99536
XP_015669140.1_17	573	571.893	15	1.99399
XP_029142589.1_18	13848	14118.9	2	0.010769
XP_015683337.1_19	1833	1780.84	4.22588e-07	1.80401e-08
XP_015682634.1_20	1836	1782.28	147	6.27033
XP_015685037.1_21	2289	2315.73	87	2.85614
XP_015684353.1_22	2340	2366.88	0	0
XP_015686033.1_23	261	236.052	207	66.6669
XP_015686929.1_24	2136	2189.84	17	0.590179
XP_015687480.1_25	1008	944.756	197	15.8524
XP_015687593.1_26	672	664.32	8	0.915504
XP_015687037.1_27	1671	1694.09	19.5475	0.877207
XP_015687703.1_28	1362	1283.51	70	4.14616
XP_015687147.1_29	1422	1435.84	72	3.81217
XP_029143147.1_30	1566	1552.11	3	0.146942
XP_015687929.1_31	2682	2811.47	207	5.59739
XP_015665398.1_32	954	901.148	271.864	22.9352
XP_015665473.1_33	954	901.148	271.864	22.9352
XP_015665546.1_34	933	882.923	200.273	17.2444
XP_015667036.1_35	654	615.949	0	0
XP_015665655.1_36	801	749.283	105	10.6535
XP_015665766.1_37	1875	1922.52	128	5.0616
XP_015665881.1_38	1098	1099.83	90	6.22105
XP_015665994.1_39	1599	1518.63	51	2.55308
XP_015666064.1_40	1254	1157.82	0	0
XP_015666249.1_41	930	853.447	529	47.1224
XP_015666179.1_42	930	856.711	0	0
XP_015687256.1_43	1083	1088.08	6	0.419217
XP_015667143.1_44	354	316.25	1035	248.804
XP_015666359.1_45	450	388.869	513	100.291
XP_015666470.1_46	1506	1527.98	404	20.1007
XP_015687374.1_47	2010	2109.03	5	0.180234
XP_015666585.1_48	3540	3727.83	57	1.16243
XP_015666813.1_49	912	907.508	214	17.9271
XP_015666700.1_50	933	970.996	245	19.1821
XP_015666930.1_51	624	611.553	399	49.6006
XP_015667260.1_52	783	754.514	2	0.201517
XP_015667488.1_53	1464	1467.1	13	0.673647
XP_015668016.1_54	2667	2628.95	0	0
XP_015667600.1_55	2226	2209.09	128	4.40498
XP_015667716.1_56	471	418.84	2	0.36302
XP_015667830.1_57	1641	1594.33	123.178	5.87354
XP_015667904.1_58	1392	1348.41	31.8224	1.79415
XP_029139139.1_59	3744	3792.12	347.837	6.97334
XP_015668246.1_60	1128	1122.9	324.292	21.9554
XP_015668361.1_61	2613	2602.38	829.84	24.2422
XP_015669141.1_62	1797	1769.18	52	2.23449
XP_029139423.1_63	2127	2053.25	4	0.148104
XP_015669253.1_64	1080	1071.89	83.7595	5.94063
XP_015669330.1_65	1062	1047.64	272.24	19.7556
XP_015668584.1_66	1857	1575.29	2	0.09652
XP_015668691.1_67	1176	1137.95	0	0
XP_015671126.1_68	1158	970.599	1	0.0783264
XP_015669447.1_69	2778	2714.28	195	5.4617
XP_015668804.1_70	1383	1379.21	6	0.330725
XP_015668918.2_71	684	643.996	10	1.1805
XP_015671244.1_72	699	688.842	33	3.64202
XP_015669564.1_73	2109	2102.54	237	8.56942
XP_015669781.1_74	876	832.362	71	6.48476
XP_015669671.1_75	1338	1293.05	9.07608	0.533618
XP_015669891.1_76	1338	1286.84	63.9239	3.77646
XP_015671357.1_77	420	327.266	25	5.80747
XP_015670158.1_78	1977	1966.43	14.9999	0.579909
XP_015670086.1_79	2001	1992.59	5.12483e-05	1.95529e-06
XP_015670379.1_80	696	640.452	1	0.118703
XP_015670492.2_81	3033	2921.79	321	8.35226
XP_029139499.1_82	1353	1294.81	6	0.352284
XP_015670790.1_83	753	726.973	4	0.418301
XP_015670603.1_84	1203	1164.71	27	1.76235
XP_015670680.1_85	1203	1164.71	27	1.76235
XP_029139857.1_86	1482	1470.65	27.2701	1.4097
XP_015671471.1_87	1338	1274.86	16	0.954124
XP_015670900.1_88	1785	1718.32	129	5.70735
XP_015671013.1_89	1944	1883.59	88	3.55177
XP_029139962.1_90	2536	2497.95	0	0
XP_029140141.1_91	1002	986.163	2	0.15418
XP_015671651.1_92	909	846.521	37.7154	3.3871
XP_015671724.1_93	909	846.521	37.7154	3.3871
XP_015671799.1_94	909	846.521	37.7154	3.3871
XP_015671876.1_95	909	846.521	37.7154	3.3871
XP_015671951.1_96	870	799.87	50.1385	4.7654
XP_015672393.1_97	312	230.075	3	0.991287
XP_015672062.1_98	381	294.323	1.10405	0.285174
XP_015672174.1_99	381	342.949	0	0
XP_015672282.1_100	312	273.949	0	0
XP_015673057.1_101	501	462.949	0	0
XP_015672832.1_102	3459	3295.13	21.9443	0.506288
XP_015673167.1_103	1341	1299.81	1	0.0584883
XP_015673279.1_104	609	512.664	4	0.593164
XP_015672945.1_105	1050	991.251	23	1.76397
XP_015672724.1_106	300	228.032	32	10.6684
XP_015674175.1_107	1325	1362.08	37.3333	2.08373
XP_015674246.1_108	1325	1362.08	37.3333	2.08373
XP_015674319.1_109	1325	1362.08	37.3333	2.08373
XP_029140317.1_110	1074	1124.55	4	0.270414
XP_029140492.1_111	2703	2728.84	9	0.250734
XP_015674547.1_112	1077	1087.36	13	0.908899
XP_015674621.1_113	1077	1087.36	13	0.908899
XP_015674735.1_114	675	628.043	2836	343.293
XP_015674840.1_115	2187	2313.74	487	16.0015
XP_015673618.1_116	3030	2997.24	74	1.87697
XP_029140535.1_117	3012	3117.29	8	0.195101
XP_015673846.1_118	996	1028.49	12	0.887012
XP_015673955.1_119	2085	1992.54	150	5.7231
XP_015674062.2_120	582	577.055	3	0.395232
XP_029140609.1_121	690	615.448	5	0.617627
XP_015674950.1_122	3753	3887.2	10	0.195574
XP_015675064.1_123	1206	1239.73	65	3.98598
XP_029140660.1_124	1242	1192.61	18	1.14742
XP_029140683.1_125	2151	2226.91	7	0.23897
XP_029140703.1_126	1833	1819.02	6	0.250761
XP_015676029.1_127	5769	5991.43	53	0.672502
XP_015676142.1_128	2781	2791.73	198	5.39188
XP_015678294.1_129	1044	1068.97	11.1068	0.7899
XP_015678224.1_130	1203	1250.36	6.8932	0.419116
XP_015676254.1_131	3021	3138.52	117	2.83406
XP_029140750.1_132	1584	1545.95	0	0
XP_015676503.1_133	2571	2533.07	159	4.77198
XP_029140975.1_134	1545	1382.05	125	6.87599
XP_015676684.1_135	891	891.361	28	2.3881
XP_015676789.1_136	1569	1581.9	613	29.4598
XP_015677004.1_137	1983	2041.45	95	3.53779
XP_015676896.1_138	3864	4011.08	8.36648e-07	1.58573e-08
XP_029141036.1_139	3879	4023.06	225	4.25181
XP_015677115.1_140	897	898.225	23	1.94666
XP_029140787.1_141	9558	9885.84	279.493	2.14934
XP_015677333.1_142	1638	1654.97	59	2.71024
XP_029140771.1_143	1521	1482.95	0	0
XP_015677447.1_144	2859	2897.37	454	11.9124
XP_015677548.1_145	954	951.347	227	18.1399
XP_015677655.1_146	3342	3424.08	37	0.821496
XP_015677912.1_147	1053	1071.7	124.6	8.83881
XP_015677838.1_148	1158	1178.77	26.8098	1.72907
XP_015677766.1_149	1251	1271.47	36.5904	2.18781
XP_029140807.1_150	1926	1911.41	2	0.0795468
XP_029141301.1_151	1599	1469.29	0	0
XP_029141287.1_152	1602	1476.64	63	3.24351
XP_029140837.1_153	1221	1168.12	14	0.911146
XP_015678114.1_154	597	561.289	3	0.406333
XP_029141382.1_155	5773	5173.12	41.8351	0.614803
XP_029141531.1_156	444	405.949	0	0
XP_015678698.1_157	444	405.949	0	0
XP_029141472.1_158	618	605.856	116	14.5558
XP_015679573.1_159	867	863.609	16	1.40848
XP_015679829.1_160	2067	2006.6	83.8601	3.17719
XP_029141587.1_161	2361	2287.31	17.1399	0.569681
XP_015679940.1_162	1608	1505.01	73	3.6875
XP_029142032.1_163	864	825.949	0	0
XP_015682525.1_164	1713	1738.72	4	0.174895
XP_015680051.2_165	2007	2056.5	74	2.73559
XP_015680159.1_166	876	804.754	36	3.40085
XP_015680271.1_167	627	577.215	61	8.03415
XP_015682635.1_168	1122	1080.07	1	0.0703874
XP_015680368.1_169	915	907.6	35.953	3.01154
XP_015680442.1_170	816	806.623	40.047	3.77439
XP_015680547.1_171	2826	2821.88	109	2.93654
XP_015680657.1_172	441	392.423	377	73.0356
XP_015678809.1_173	1146	1096.55	8	0.554637
XP_015680764.1_174	3180	3194.64	1094	26.0341
XP_015680859.1_175	582	589.212	46.3333	5.97819
XP_015680930.1_176	582	589.212	46.3333	5.97819
XP_015680999.1_177	582	589.212	46.3333	5.97819
XP_015678919.1_178	2616	2577.95	0	0
XP_015681243.1_179	1407	1398.92	25	1.35861
XP_015681353.1_180	2901	2946.36	12.1768	0.314191
XP_015681439.1_181	762	678.343	0	0
XP_015681509.1_182	636	610.289	30	3.73709
XP_015681615.1_183	474	463.621	30.3333	4.97399
XP_015681689.1_184	474	463.621	30.3333	4.97399
XP_015681760.1_185	474	463.621	30.3333	4.97399
XP_015682738.1_186	1248	1211.23	4	0.251062
XP_029141450.1_187	2514	2532.42	3	0.0900604
XP_015681861.1_188	1389	1387.58	102	5.58844
XP_029142182.1_189	1950	1911.95	0	0
XP_015682075.1_190	675	636.634	780	93.1436
XP_015682173.1_191	1899	1940.62	81.3333	3.18622
XP_015682247.1_192	1899	1940.62	81.3333	3.18622
XP_015682316.1_193	1899	1940.62	81.3333	3.18622
XP_015679137.1_194	930	948.583	1	0.0801443
XP_015679245.1_195	930	891.949	0	0
XP_015679355.1_196	954	957.55	1	0.0793938
XP_015679466.1_197	936	897.949	0	0
XP_015683192.1_198	1536	1543.34	294.793	14.5212
XP_015683264.1_199	1473	1483.78	78.2068	4.00702
XP_015683370.1_200	1893	1864.03	18.2098	0.742676
XP_029142437.1_201	1626	1655.56	1	0.0459201
XP_029142423.1_202	1752	1772.37	0	0
XP_029142519.1_203	765	729.577	79.4319	8.27696
XP_029142500.1_204	768	732.215	68.3966	7.10139
XP_029142485.1_205	774	749.629	12.1705	1.23426
XP_015683581.1_206	777	752.267	10.5152	1.06266
XP_029142548.1_207	3873	3857.46	1	0.0197082
XP_015683769.1_208	2427	2392.92	26	0.826023
XP_015685072.1_209	1602	1563.95	0	0
XP_029142656.1_210	1656	1649.72	110.795	5.10571
XP_015685178.1_211	597	562.439	2	0.270335
XP_015684184.1_212	222	187.929	10	4.04532
XP_015684284.1_213	435	401.538	7	1.32531
XP_015684389.1_214	1365	1223.1	63.3828	3.93966
XP_015684457.1_215	1341	1200.97	67.1607	4.25139
XP_015684552.1_216	453	404.139	91.4565	17.2041
XP_029142859.1_217	2436	2501.09	14	0.425546
XP_029142871.1_218	2535	2496.95	0	0
XP_015684655.1_219	978	1013.63	32	2.40003
XP_029142809.1_220	1632	1611.51	44	2.07571
XP_029142883.1_221	2190	2240.24	26	0.882321
XP_015684866.1_222	534	549.058	28	3.87693
XP_029142902.1_223	2556	2633.71	1	0.0288655
XP_015684967.1_224	1695	1699.43	54	2.41568
XP_029142980.1_225	4125	4199.82	196	3.54792
XP_015685873.1_226	2649	2648.08	709	20.3546
XP_015685276.1_227	1977	1938.95	0	0
XP_015685971.1_228	4017	4002.56	130	2.46918
XP_015686065.1_229	5658	5711.36	524	6.97492
XP_015687094.1_230	930	891.949	0	0
XP_015686159.1_231	2817	2869.43	27	0.715346
XP_015686247.1_232	228	181.651	58	24.2738
