target_id	length	eff_length	est_counts	tpm
XP_029143084.1_1	1203	1040.69	201	10.2733
XP_015680198.1_2	4665	4979.64	642	6.8576
XP_015687298.1_3	696	452.407	67.3857	7.92272
XP_015665765.1_4	2061	2002.43	218	5.79073
XP_015666892.1_5	597	356.141	67	10.0066
XP_029139238.1_6	1026	837.236	167	10.6097
XP_015672503.1_7	2103	2027.98	272.64	7.15089
XP_015674734.1_8	3069	3154.22	294	4.95782
XP_015673617.1_9	360	86.4517	63	38.7616
XP_015675845.1_10	1059	885.221	119	7.1504
XP_015676935.1_11	972	744.977	43.5	3.10586
XP_015678366.1_12	972	744.977	43.5	3.10586
XP_015677654.1_13	864	619.443	0	0
XP_015679465.1_14	2586	2638.68	316.072	6.3714
XP_015680546.1_15	420	146.452	53	19.2494
XP_029141162.1_16	1881	1755.1	220	6.66737
XP_015669140.1_17	573	326.292	1009	164.482
XP_029142589.1_18	13848	15342.6	1613	5.59204
XP_015683337.1_19	1833	1703.48	0	0
XP_015682634.1_20	1836	1707.08	239	7.44698
XP_015685037.1_21	2289	2198.58	18.7392	0.453361
XP_015684353.1_22	2340	2253.94	278.261	6.56666
XP_015686033.1_23	261	54.1586	39	38.303
XP_015686929.1_24	2136	2054.56	189	4.89304
XP_015687480.1_25	1008	826.78	155	9.97188
XP_015687593.1_26	672	448.102	93	11.0393
XP_015687037.1_27	1671	1589.31	194.966	6.52508
XP_015687703.1_28	1362	1228.16	140	6.0633
XP_015687147.1_29	1422	1290.15	189	7.79216
XP_029143147.1_30	1566	1441.23	177	6.53244
XP_015687929.1_31	2682	2686.57	391	7.74128
XP_015665398.1_32	954	762.154	60.5	4.22229
XP_015665473.1_33	954	762.154	60.5	4.22229
XP_015665546.1_34	933	724.606	0	0
XP_015667036.1_35	654	428.955	40.245	4.9904
XP_015665655.1_36	801	591.012	83	7.46994
XP_015665766.1_37	1875	1795.48	233	6.90257
XP_015665881.1_38	1098	928.205	112	6.41814
XP_015665994.1_39	1599	1471.43	91.6748	3.31394
XP_015666064.1_40	1254	1086.22	23.3252	1.1422
XP_015666249.1_41	930	722.123	108.06	7.95954
XP_015666179.1_42	930	722.332	53.9402	3.97201
XP_015687256.1_43	1083	875.886	137	8.31971
XP_015667143.1_44	354	80.4517	101	66.7761
XP_015666359.1_45	450	176.452	51	15.3737
XP_015666470.1_46	1506	1401.52	222	8.42539
XP_015687374.1_47	2010	1922.86	408	11.2862
XP_015666585.1_48	3540	3666.08	463	6.7176
XP_015666813.1_49	912	699.327	128	9.73564
XP_015666700.1_50	933	754.68	137	9.6559
XP_015666930.1_51	624	387.311	73	10.0253
XP_015667260.1_52	783	558.006	38	3.62226
XP_015667488.1_53	1464	1340.25	76	3.01622
XP_015668016.1_54	2667	2629.79	97	1.96194
XP_015667600.1_55	2226	2254.11	184	4.34187
XP_015667716.1_56	471	197.452	65	17.5101
XP_015667830.1_57	1641	1563.24	259	8.81268
XP_015667904.1_58	1392	1276.2	3.24275e-06	1.35155e-07
XP_029139139.1_59	3744	3973.6	389	5.20715
XP_015668246.1_60	1128	961.229	252.833	13.9908
XP_015668361.1_61	2613	2630.66	257.777	5.21214
XP_015669141.1_62	1797	1693.08	162	5.08946
XP_029139423.1_63	2127	2083.81	258	6.58564
XP_015669253.1_64	1080	915.638	194	11.2697
XP_015669330.1_65	1062	881.08	0	0
XP_015668584.1_66	1857	1665.02	73	2.33206
XP_015668691.1_67	1176	951.54	63	3.52167
XP_015671126.1_68	1158	921.732	59	3.40473
