target_id	length	eff_length	est_counts	tpm
XP_029143084.1_1	1203	1194.68	80	8.41864
XP_015680198.1_2	4665	4511.64	127	3.53893
XP_015687298.1_3	696	657.154	0.00188337	0.000360305
XP_015665765.1_4	2061	1956.21	5	0.321334
XP_015666892.1_5	597	573.222	90	19.7389
XP_029139238.1_6	1026	987.949	0	0
XP_015672503.1_7	2103	2002.77	796.809	50.0179
XP_015674734.1_8	3069	2998.94	250	10.4803
XP_015673617.1_9	360	334.582	32	12.024
XP_015675845.1_10	1059	946.194	128	17.0072
XP_015676935.1_11	972	976.054	182.595	23.519
XP_015678366.1_12	972	976.054	182.595	23.519
XP_015677654.1_13	864	871.818	466.81	67.3158
XP_015679465.1_14	2586	2525.48	148.92	7.4133
XP_015680546.1_15	420	389.982	278	89.6197
XP_029141162.1_16	1881	1821.06	94	6.48944
XP_015669140.1_17	573	562.272	23	5.14262
XP_029142589.1_18	13848	14156	10	0.0888102
XP_015683337.1_19	1833	1788.19	114.1	8.02184
XP_015682634.1_20	1836	1790.25	145.9	10.2458
XP_015685037.1_21	2289	2319.74	195	10.5681
XP_015684353.1_22	2340	2372.3	0	0
XP_015686033.1_23	261	238.6	239	125.931
XP_015686929.1_24	2136	2179.1	40	2.30773
XP_015687480.1_25	1008	920.076	311	42.4952
XP_015687593.1_26	672	655.495	11	2.10973
XP_015687037.1_27	1671	1657.54	15.181	1.15143
XP_015687703.1_28	1362	1267.88	136	13.4854
XP_015687147.1_29	1422	1419.22	109	9.65564
XP_029143147.1_30	1566	1548.39	27	2.19223
XP_015687929.1_31	2682	2782.05	500	22.5948
XP_015665398.1_32	954	890.6	432.063	60.9912
XP_015665473.1_33	954	890.6	432.063	60.9912
XP_015665546.1_34	933	872.074	3.87391	0.55847
XP_015667036.1_35	654	615.949	0	0
XP_015665655.1_36	801	729.032	18	3.10405
XP_015665766.1_37	1875	1882.99	132	8.81311
XP_015665881.1_38	1098	1106.41	115	13.0673
XP_015665994.1_39	1599	1487.56	101	8.53593
XP_015666064.1_40	1254	1144.24	0	0
XP_015666249.1_41	930	841.132	0	0
XP_015666179.1_42	930	849.493	678	100.34
XP_015687256.1_43	1083	1093.81	26	2.98838
XP_015667143.1_44	354	322.055	1444	563.689
XP_015666359.1_45	450	384.786	459	149.967
XP_015666470.1_46	1506	1497.43	382	32.0716
XP_015687374.1_47	2010	2014.11	5	0.312097
XP_015666585.1_48	3540	3707.43	115	3.89967
XP_015666813.1_49	912	886.451	199	28.2229
XP_015666700.1_50	933	945.606	425	56.5043
XP_015666930.1_51	624	598.739	293	61.5223
XP_015667260.1_52	783	755.73	9	1.4972
XP_015667488.1_53	1464	1430.01	20	1.7583
XP_015668016.1_54	2667	2628.95	0	0
XP_015667600.1_55	2226	2167.04	211	12.2411
XP_015667716.1_56	471	417.947	14	4.21123
XP_015667830.1_57	1641	1582.46	64.3032	5.1086
XP_015667904.1_58	1392	1336.37	8.69678	0.818154
XP_029139139.1_59	3744	3736.34	695.634	23.4066
XP_015668246.1_60	1128	1103.57	536.75	61.1471
XP_015668361.1_61	2613	2547.83	993.185	49.0075
XP_015669141.1_62	1797	1707.2	60	4.41844
XP_029139423.1_63	2127	2024.45	3	0.186302
XP_015669253.1_64	1080	1052.2	183.202	21.8893
XP_015669330.1_65	1062	1028.25	337.798	41.3009
XP_015668584.1_66	1857	1502	5	0.418507
XP_015668691.1_67	1176	1137.95	0	0
XP_015671126.1_68	1158	1119.95	0	0
XP_015669447.1_69	2778	2687.27	391	18.2923
XP_015668804.1_70	1383	1365.2	1	0.0920885
XP_015668918.2_71	684	624.237	2	0.402795
XP_015671244.1_72	699	677.697	71	13.1712
XP_015669564.1_73	2109	2068.87	213	12.9434
XP_015669781.1_74	876	824.489	155	23.6347
XP_015669671.1_75	1338	1284.06	45.2701	4.4323
XP_015669891.1_76	1338	1281.9	207.73	20.3726
XP_015671357.1_77	420	327.409	28	10.7515
XP_015670158.1_78	1977	1908.79	8.99998	0.592771
XP_015670086.1_79	2001	1935.76	2.05294e-05	1.3333e-06
XP_015670379.1_80	696	630.007	24	4.78927
XP_015670492.2_81	3033	2923.04	578	24.8597
XP_029139499.1_82	1353	1273.85	10	0.986929
XP_015670790.1_83	753	703.199	52	9.29669
XP_015670603.1_84	1203	1138.18	86	9.49929
XP_015670680.1_85	1203	1138.18	86	9.49929
XP_029139857.1_86	1482	1453.33	55.0455	4.76169
XP_015671471.1_87	1338	1264.33	48	4.77292
XP_015670900.1_88	1785	1690.13	161	11.9759
XP_015671013.1_89	1944	1824.44	76	5.23706
XP_029139962.1_90	2536	2437.64	2	0.103149
XP_029140141.1_91	1002	963.949	0	0
XP_015671651.1_92	909	812.28	64	9.90552
XP_015671724.1_93	909	812.28	64	9.90552
XP_015671799.1_94	909	812.28	64	9.90552
XP_015671876.1_95	909	812.28	64	9.90552
XP_015671951.1_96	870	772.315	0	0
XP_015672393.1_97	312	229.011	7.77812	4.26994
XP_015672062.1_98	381	291.511	2.61977	1.12982
XP_015672174.1_99	381	293.314	0	0
XP_015672282.1_100	312	230.192	23.2219	12.6827
XP_015673057.1_101	501	402.356	4	1.24983
XP_015672832.1_102	3459	3233.75	37.631	1.46299
XP_015673167.1_103	1341	1271.8	9	0.889667
XP_015673279.1_104	609	504.272	5	1.24654
XP_015672945.1_105	1050	979.998	16	2.05257
XP_015672724.1_106	300	228.741	34	18.687
XP_015674175.1_107	1325	1350.43	65	6.05123
XP_015674246.1_108	1325	1350.43	65	6.05123
XP_015674319.1_109	1325	1350.43	65	6.05123
XP_029140317.1_110	1074	1081.83	20	2.32419
XP_029140492.1_111	2703	2692.44	13	0.607017
XP_015674547.1_112	1077	1079.37	64	7.45437
XP_015674621.1_113	1077	1079.37	64	7.45437
XP_015674735.1_114	675	627.98	4826	966.15
XP_015674840.1_115	2187	2240.46	710	39.8404
XP_015673618.1_116	3030	2983.4	86	3.62401
XP_029140535.1_117	3012	3067.56	20	0.819672
XP_015673846.1_118	996	1028.74	12	1.46649
XP_015673955.1_119	2085	1985.09	268	16.973
XP_015674062.2_120	582	543.949	0	0
XP_029140609.1_121	690	616.208	1	0.204021
XP_015674950.1_122	3753	3843.23	29	0.948646
XP_015675064.1_123	1206	1232.08	43	4.38764
XP_029140660.1_124	1242	1185.44	7	0.742372
XP_029140683.1_125	2151	2187.2	11	0.632277
XP_029140703.1_126	1833	1776.96	9	0.63675
XP_015676029.1_127	5769	5896.09	29	0.618354
XP_015676142.1_128	2781	2758.14	324	14.7684
XP_015678294.1_129	1044	1042.13	3.52935	0.42577
XP_015678224.1_130	1203	1219.74	27.4706	2.83143
XP_015676254.1_131	3021	3072.63	252	10.3108
XP_029140750.1_132	1584	1545.95	0	0
XP_015676503.1_133	2571	2524.92	281	13.9914
XP_029140975.1_134	1545	1360.5	133	12.2901
XP_015676684.1_135	891	878.262	23	3.29236
XP_015676789.1_136	1569	1560.78	1362	109.708
XP_015677004.1_137	1983	2019.98	186	11.5763
XP_015676896.1_138	3864	3961.91	4.51634e-06	1.43313e-07
XP_029141036.1_139	3879	3977.09	274	8.66141
XP_015677115.1_140	897	881.863	35	4.98965
XP_029140787.1_141	9558	9866.46	851.757	10.8532
XP_015677333.1_142	1638	1609.72	88	6.87281
XP_029140771.1_143	1521	1511.44	1	0.0831785
XP_015677447.1_144	2859	2887.81	612	26.6432
XP_015677548.1_145	954	941.316	413	55.1591
XP_015677655.1_146	3342	3421.06	87	3.19714
XP_015677912.1_147	1053	1073.58	138.865	16.2615
XP_015677838.1_148	1158	1191.87	101.796	10.7375
XP_015677766.1_149	1251	1288.11	51.339	5.0107
XP_029140807.1_150	1926	1875.52	5	0.33516
XP_029141301.1_151	1599	1444.43	61.6428	5.36524
XP_029141287.1_152	1602	1452.82	0.357199	0.0309101
XP_029140837.1_153	1221	1140.09	14	1.5438
XP_015678114.1_154	597	557.026	11	2.48268
XP_029141382.1_155	5773	5097.08	55	1.35658
XP_029141531.1_156	444	405.949	0	0
XP_015678698.1_157	444	405.949	0	0
XP_029141472.1_158	618	596.365	85	17.9188
XP_015679573.1_159	867	847.232	14	2.07744
XP_015679829.1_160	2067	2007.51	68.5566	4.29333
XP_029141587.1_161	2361	2284.13	20.4434	1.12522
XP_015679940.1_162	1608	1484.71	93	7.87488
XP_029142032.1_163	864	825.949	0	0
XP_015682525.1_164	1713	1737.73	1	0.072347
XP_015680051.2_165	2007	2011.85	57	3.5619
XP_015680159.1_166	876	804.815	70	10.9347
XP_015680271.1_167	627	571.3	94	20.6855
XP_015682635.1_168	1122	1073.62	2	0.234197
XP_015680368.1_169	915	892.934	64.7011	9.10952
XP_015680442.1_170	816	796.328	185.299	29.2539
XP_015680547.1_171	2826	2792.7	271	12.1996
XP_015680657.1_172	441	389.576	661	213.311
XP_015678809.1_173	1146	1084.94	9.29984	1.07764
XP_015680764.1_174	3180	3135.79	799	32.0333
XP_015680859.1_175	582	580.527	67	14.5096
XP_015680930.1_176	582	580.527	67	14.5096
XP_015680999.1_177	582	580.527	67	14.5096
XP_015678919.1_178	2616	2691.39	4	0.186847
XP_015681243.1_179	1407	1381.3	57	5.18789
XP_015681353.1_180	2901	2918.8	28	1.20603
XP_015681439.1_181	762	676.443	19.9663	3.71083
XP_015681509.1_182	636	608.684	23.0337	4.75744
XP_015681615.1_183	474	443.273	44.6667	12.6682
XP_015681689.1_184	474	443.273	44.6667	12.6682
XP_015681760.1_185	474	443.273	44.6667	12.6682
XP_015682738.1_186	1248	1214.42	2	0.207045
XP_029141450.1_187	2514	2486.28	13	0.657348
XP_015681861.1_188	1389	1373.67	243	22.2396
XP_029142182.1_189	1950	1911.95	0	0
XP_015682075.1_190	675	636.036	5703	1127.26
XP_015682173.1_191	1899	1887.5	42	2.79748
XP_015682247.1_192	1899	1887.5	42	2.79748
XP_015682316.1_193	1899	1887.5	42	2.79748
XP_015679137.1_194	930	891.949	0	0
XP_015679245.1_195	930	891.949	0	0
XP_015679355.1_196	954	961.897	3	0.392099
XP_015679466.1_197	936	897.949	0	0
XP_015683192.1_198	1536	1500.97	262.665	22.0006
XP_015683264.1_199	1473	1439.18	366.335	32.0012
XP_015683370.1_200	1893	1856.26	57	3.86045
XP_029142437.1_201	1626	1657.19	5	0.379315
XP_029142423.1_202	1752	1780.4	0	0
XP_029142519.1_203	765	730.583	120.464	20.7297
