target_id	length	eff_length	est_counts	tpm
lcl|NW_015386077.1_cds_XP_029143084.1_1	1203	1207.16	28	1.59755
lcl|NW_015386077.1_cds_XP_015680198.1_2	4665	4603.47	45	0.67327
lcl|NW_015386077.1_cds_XP_015687298.1_3	696	667.258	0	0
lcl|NW_015386077.1_cds_XP_015665765.1_4	2061	2003.36	3	0.103139
lcl|NW_015386078.1_cds_XP_015666892.1_5	597	576.337	6	0.717029
lcl|NW_015386079.1_cds_XP_029139238.1_6	1026	987.949	0	0
lcl|NW_015386079.1_cds_XP_015672503.1_7	2103	2017.5	181.984	6.21274
lcl|NW_015386079.1_cds_XP_015674734.1_8	3069	3022.79	305	6.94951
lcl|NW_015386079.1_cds_XP_015673617.1_9	360	333.31	27	5.57928
lcl|NW_015386079.1_cds_XP_015675845.1_10	1059	972.274	69	4.88791
lcl|NW_015386079.1_cds_XP_015676935.1_11	972	985.858	83.727	5.84943
lcl|NW_015386079.1_cds_XP_015678366.1_12	972	985.858	83.727	5.84943
lcl|NW_015386079.1_cds_XP_015677654.1_13	864	879.886	129.546	10.1405
lcl|NW_015386079.1_cds_XP_015679465.1_14	2586	2599.93	56.1584	1.4877
lcl|NW_015386079.1_cds_XP_015680546.1_15	420	383.526	91	16.3422
lcl|NW_015386079.1_cds_XP_029141162.1_16	1881	1869.16	70	2.57937
lcl|NW_015386079.1_cds_XP_015669140.1_17	573	564.951	15	1.8287
lcl|NW_015386079.1_cds_XP_029142589.1_18	13848	14025.6	18	0.0883921
lcl|NW_015386079.1_cds_XP_015683337.1_19	1833	1769.21	55.3024	2.15292
lcl|NW_015386079.1_cds_XP_015682634.1_20	1836	1770.82	52.6976	2.04964
lcl|NW_015386079.1_cds_XP_015685037.1_21	2289	2339	89	2.62073
lcl|NW_015386079.1_cds_XP_015684353.1_22	2340	2387.47	0	0
lcl|NW_015386079.1_cds_XP_015686033.1_23	261	236.887	136	39.5421
lcl|NW_015386080.1_cds_XP_015686929.1_24	2136	2186.36	20	0.630043
lcl|NW_015386080.1_cds_XP_015687480.1_25	1008	948.118	85	6.17474
lcl|NW_015386080.1_cds_XP_015687593.1_26	672	666.178	16	1.65422
lcl|NW_015386080.1_cds_XP_015687037.1_27	1671	1697.04	17.6819	0.717627
lcl|NW_015386080.1_cds_XP_015687703.1_28	1362	1284.77	126	6.75471
lcl|NW_015386080.1_cds_XP_015687147.1_29	1422	1433.36	107	5.14152
lcl|NW_015386080.1_cds_XP_029143147.1_30	1566	1542.67	2	0.0892936
lcl|NW_015386080.1_cds_XP_015687929.1_31	2682	2802.52	179	4.39913
lcl|NW_015386080.1_cds_XP_015665398.1_32	954	892.631	297.482	22.9537
lcl|NW_015386080.1_cds_XP_015665473.1_33	954	892.631	297.482	22.9537
lcl|NW_015386080.1_cds_XP_015665546.1_34	933	874.287	0.035117	0.00276647
lcl|NW_015386080.1_cds_XP_015667036.1_35	654	615.949	0	0
lcl|NW_015386080.1_cds_XP_015665655.1_36	801	753.185	17	1.55457
lcl|NW_015386080.1_cds_XP_015665766.1_37	1875	1933.95	80	2.84909
lcl|NW_015386080.1_cds_XP_015665881.1_38	1098	1096.12	81	5.08968
lcl|NW_015386080.1_cds_XP_015665994.1_39	1599	1526.32	69	3.11361
lcl|NW_015386080.1_cds_XP_015666064.1_40	1254	1162.33	0	0
lcl|NW_015386080.1_cds_XP_015666249.1_41	930	850.681	0	0
lcl|NW_015386080.1_cds_XP_015666179.1_42	930	865.722	357	28.4022
lcl|NW_015386080.1_cds_XP_015687256.1_43	1083	1094.79	1	0.0629118
lcl|NW_015386080.1_cds_XP_015667143.1_44	354	315.206	550	120.179
lcl|NW_015386080.1_cds_XP_015666359.1_45	450	386.259	387	69.0072
lcl|NW_015386080.1_cds_XP_015666470.1_46	1506	1524.36	557	25.1669
lcl|NW_015386080.1_cds_XP_015687374.1_47	2010	2158.35	1	0.0319111
lcl|NW_015386080.1_cds_XP_015666585.1_48	3540	3734.39	72	1.32793
lcl|NW_015386080.1_cds_XP_015666813.1_49	912	909.983	119	9.00691
lcl|NW_015386080.1_cds_XP_015666700.1_50	933	969.192	246	17.4819
lcl|NW_015386080.1_cds_XP_015666930.1_51	624	602.875	297	33.9306
lcl|NW_015386081.1_cds_XP_015667260.1_52	783	744.409	2	0.185046
lcl|NW_015386081.1_cds_XP_015667488.1_53	1464	1475.84	16	0.746695
lcl|NW_015386081.1_cds_XP_015668016.1_54	2667	2628.95	0	0
lcl|NW_015386081.1_cds_XP_015667600.1_55	2226	2189.71	203	6.38517
lcl|NW_015386081.1_cds_XP_015667716.1_56	471	432.949	0	0
lcl|NW_015386081.1_cds_XP_015667830.1_57	1641	1591.95	64.876	2.80684
lcl|NW_015386081.1_cds_XP_015667904.1_58	1392	1346.56	34.124	1.7454
lcl|NW_015386081.1_cds_XP_029139139.1_59	3744	3803.87	278.273	5.03857
lcl|NW_015386082.1_cds_XP_015668246.1_60	1128	1125.08	181.034	11.0825
