target_id	length	eff_length	est_counts	tpm
lcl|NW_015386077.1_cds_XP_029143084.1_1	1203	1218.34	15	1.09522
lcl|NW_015386077.1_cds_XP_015680198.1_2	4665	4600.05	51	0.98625
lcl|NW_015386077.1_cds_XP_015687298.1_3	696	674.176	32	4.22237
lcl|NW_015386077.1_cds_XP_015665765.1_4	2061	2022.16	4	0.175964
lcl|NW_015386078.1_cds_XP_015666892.1_5	597	558.949	0	0
lcl|NW_015386079.1_cds_XP_029139238.1_6	1026	987.949	0	0
lcl|NW_015386079.1_cds_XP_015672503.1_7	2103	2026.58	170.736	7.49448
lcl|NW_015386079.1_cds_XP_015674734.1_8	3069	3041.69	357	10.4408
lcl|NW_015386079.1_cds_XP_015673617.1_9	360	327.245	32	8.69874
lcl|NW_015386079.1_cds_XP_015675845.1_10	1059	985.512	78	7.04064
lcl|NW_015386079.1_cds_XP_015676935.1_11	972	996.469	58.0162	5.17923
lcl|NW_015386079.1_cds_XP_015678366.1_12	972	996.469	58.0162	5.17923
lcl|NW_015386079.1_cds_XP_015677654.1_13	864	884.826	172.968	17.3895
lcl|NW_015386079.1_cds_XP_015679465.1_14	2586	2613.46	104.897	3.57049
lcl|NW_015386079.1_cds_XP_015680546.1_15	420	387.503	65	14.9217
lcl|NW_015386079.1_cds_XP_029141162.1_16	1881	1889.8	88	4.14234
lcl|NW_015386079.1_cds_XP_015669140.1_17	573	581.22	20	3.06104
lcl|NW_015386079.1_cds_XP_029142589.1_18	13848	14192.6	4	0.0250713
lcl|NW_015386079.1_cds_XP_015683337.1_19	1833	1796.97	67.2473	3.329
lcl|NW_015386079.1_cds_XP_015682634.1_20	1836	1798.39	28.7527	1.42225
lcl|NW_015386079.1_cds_XP_015685037.1_21	2289	2307.36	76	2.93007
lcl|NW_015386079.1_cds_XP_015684353.1_22	2340	2359.81	0	0
lcl|NW_015386079.1_cds_XP_015686033.1_23	261	233.881	176	66.9417
lcl|NW_015386080.1_cds_XP_015686929.1_24	2136	2181.5	22	0.897113
