target_id	length	eff_length	est_counts	tpm
lcl|NW_015386077.1_cds_XP_029143084.1_1	1203	1218.36	13	0.775549
lcl|NW_015386077.1_cds_XP_015680198.1_2	4665	4639.31	32	0.501347
lcl|NW_015386077.1_cds_XP_015687298.1_3	696	665.543	22.1416	2.4181
lcl|NW_015386077.1_cds_XP_015665765.1_4	2061	2023.63	1	0.0359178
lcl|NW_015386078.1_cds_XP_015666892.1_5	597	593.761	2	0.244827
lcl|NW_015386079.1_cds_XP_029139238.1_6	1026	987.949	0	0
lcl|NW_015386079.1_cds_XP_015672503.1_7	2103	2017.56	186.11	6.70478
lcl|NW_015386079.1_cds_XP_015674734.1_8	3069	3014.47	327	7.88458
lcl|NW_015386079.1_cds_XP_015673617.1_9	360	330.697	27	5.93438
lcl|NW_015386079.1_cds_XP_015675845.1_10	1059	972.279	28	2.09319
lcl|NW_015386079.1_cds_XP_015676935.1_11	972	995.265	57.5547	4.20324
lcl|NW_015386079.1_cds_XP_015678366.1_12	972	995.265	57.5547	4.20324
lcl|NW_015386079.1_cds_XP_015677654.1_13	864	891.51	204.891	16.7047
lcl|NW_015386079.1_cds_XP_015679465.1_14	2586	2600.33	48.5645	1.35747
lcl|NW_015386079.1_cds_XP_015680546.1_15	420	390.586	57	10.6072
lcl|NW_015386079.1_cds_XP_029141162.1_16	1881	1873.05	63	2.44475
lcl|NW_015386079.1_cds_XP_015669140.1_17	573	577.426	9	1.13289
lcl|NW_015386079.1_cds_XP_029142589.1_18	13848	14158	7	0.0359368
lcl|NW_015386079.1_cds_XP_015683337.1_19	1833	1780.36	90.999	3.71511
lcl|NW_015386079.1_cds_XP_015682634.1_20	1836	1781.78	0.000959074	3.91236e-05
lcl|NW_015386079.1_cds_XP_015685037.1_21	2289	2303.02	46	1.45178
lcl|NW_015386079.1_cds_XP_015684353.1_22	2340	2355	7.59013e-08	2.34261e-09
lcl|NW_015386079.1_cds_XP_015686033.1_23	261	231.685	164	51.4503
lcl|NW_015386080.1_cds_XP_015686929.1_24	2136	2195.26	12	0.397317
lcl|NW_015386080.1_cds_XP_015687480.1_25	1008	957.316	117	8.88326
lcl|NW_015386080.1_cds_XP_015687593.1_26	672	671.19	9	0.974628
lcl|NW_015386080.1_cds_XP_015687037.1_27	1671	1712.27	19.9855	0.848371
lcl|NW_015386080.1_cds_XP_015687703.1_28	1362	1282.61	55	3.1168
lcl|NW_015386080.1_cds_XP_015687147.1_29	1422	1452.98	22	1.10054
lcl|NW_015386080.1_cds_XP_029143147.1_30	1566	1552.17	5	0.234138
lcl|NW_015386080.1_cds_XP_015687929.1_31	2682	2818.08	149	3.84303
lcl|NW_015386080.1_cds_XP_015665398.1_32	954	895.134	146.846	11.9238
lcl|NW_015386080.1_cds_XP_015665473.1_33	954	895.134	146.846	11.9238
lcl|NW_015386080.1_cds_XP_015665546.1_34	933	876.843	204.308	16.9358
lcl|NW_015386080.1_cds_XP_015667036.1_35	654	615.949	0	0
lcl|NW_015386080.1_cds_XP_015665655.1_36	801	752.754	71	6.85562
lcl|NW_015386080.1_cds_XP_015665766.1_37	1875	1940.57	69	2.58441
lcl|NW_015386080.1_cds_XP_015665881.1_38	1098	1096.5	54	3.57953
lcl|NW_015386080.1_cds_XP_015665994.1_39	1599	1534.33	26	1.23168
lcl|NW_015386080.1_cds_XP_015666064.1_40	1254	1166.03	0	0
lcl|NW_015386080.1_cds_XP_015666249.1_41	930	860.523	190.289	16.0729
lcl|NW_015386080.1_cds_XP_015666179.1_42	930	869.15	158.711	13.2725
lcl|NW_015386080.1_cds_XP_015687256.1_43	1083	1099.03	1	0.066135
lcl|NW_015386080.1_cds_XP_015667143.1_44	354	315.904	535	123.095
lcl|NW_015386080.1_cds_XP_015666359.1_45	450	389.554	447	83.403
lcl|NW_015386080.1_cds_XP_015666470.1_46	1506	1532.71	679	32.1997
lcl|NW_015386080.1_cds_XP_015687374.1_47	2010	1971.95	0	0
lcl|NW_015386080.1_cds_XP_015666585.1_48	3540	3737.95	59	1.14725
lcl|NW_015386080.1_cds_XP_015666813.1_49	912	914.145	63	5.00919
lcl|NW_015386080.1_cds_XP_015666700.1_50	933	982.4	186	13.7615
lcl|NW_015386080.1_cds_XP_015666930.1_51	624	610.835	334	39.7434
lcl|NW_015386081.1_cds_XP_015667260.1_52	783	744.949	0	0
lcl|NW_015386081.1_cds_XP_015667488.1_53	1464	1493.75	7	0.340614
lcl|NW_015386081.1_cds_XP_015668016.1_54	2667	2628.95	0	0
lcl|NW_015386081.1_cds_XP_015667600.1_55	2226	2211.72	85	2.79339
