target_id	length	eff_length	est_counts	tpm
XP_029143084.1_1	1203	1179.86	88	9.23171
XP_015680198.1_2	4665	4519.34	114	3.1222
XP_015687298.1_3	696	665.455	16	2.97599
XP_015665765.1_4	2061	1941.05	12	0.765199
XP_015666892.1_5	597	561.454	15	3.3068
XP_029139238.1_6	1026	987.949	0	0
XP_015672503.1_7	2103	2016.14	1177.53	72.2906
XP_015674734.1_8	3069	3021.15	201	8.23483
XP_015673617.1_9	360	328.089	16	6.03614
XP_015675845.1_10	1059	960.05	248	31.9734
XP_015676935.1_11	972	958.886	230.271	29.7237
XP_015678366.1_12	972	958.886	230.271	29.7237
XP_015677654.1_13	864	861.028	501.459	72.0856
XP_015679465.1_14	2586	2505.35	179.139	8.85022
XP_015680546.1_15	420	385.861	162	51.9655
XP_029141162.1_16	1881	1839.91	95	6.39083
XP_015669140.1_17	573	555.501	21	4.67913
XP_029142589.1_18	13848	14161.1	34	0.297176
XP_015683337.1_19	1833	1834.25	137.468	9.27629
XP_015682634.1_20	1836	1836.68	259.532	17.4899
XP_015685037.1_21	2289	2349.36	145.896	7.68643
XP_015684353.1_22	2340	2400.93	62.1039	3.20163
XP_015686033.1_23	261	235.111	108	56.8567
XP_015686929.1_24	2136	2179.97	47	2.66857
XP_015687480.1_25	1008	914.075	397	53.7575
XP_015687593.1_26	672	648.56	11	2.09929
XP_015687037.1_27	1671	1662.88	21.1539	1.57457
XP_015687703.1_28	1362	1265.62	224	21.9066
XP_015687147.1_29	1422	1410.99	328	28.7727
XP_029143147.1_30	1566	1567.57	54	4.26381
XP_015687929.1_31	2682	2777.01	504	22.4638
XP_015665398.1_32	954	893.233	380.066	52.6654
XP_015665473.1_33	954	893.233	380.066	52.6654
XP_015665546.1_34	933	876.618	8.8672	1.25201
XP_015667036.1_35	654	614.73	1.55094	0.312278
XP_015665655.1_36	801	735.682	66	11.1041
XP_015665766.1_37	1875	1884.44	201	13.2021
XP_015665881.1_38	1098	1120.02	233	25.749
XP_015665994.1_39	1599	1486.52	171	14.2382
XP_015666064.1_40	1254	1144.13	0	0
XP_015666249.1_41	930	837.07	564.554	83.4785
XP_015666179.1_42	930	843.188	515.446	75.664
XP_015687256.1_43	1083	1097.37	29	3.27096
XP_015667143.1_44	354	330.46	1125	421.371
XP_015666359.1_45	450	395.825	194	60.6638
XP_015666470.1_46	1506	1477.22	795	66.6121
XP_015687374.1_47	2010	1993.87	6	0.372465
XP_015666585.1_48	3540	3728.95	247	8.19863
XP_015666813.1_49	912	874.201	469	66.4037
XP_015666700.1_50	933	946.482	572	74.8022
XP_015666930.1_51	624	592.911	225	46.9704
XP_015667260.1_52	783	766.239	12	1.93842
XP_015667488.1_53	1464	1432.53	42	3.62892
XP_015668016.1_54	2667	2628.95	0	0
XP_015667600.1_55	2226	2139.29	371	21.4652
XP_015667716.1_56	471	419.14	13	3.83897
XP_015667830.1_57	1641	1592.92	108.771	8.45178
XP_015667904.1_58	1392	1343.96	59.2294	5.45484
XP_029139139.1_59	3744	3753.24	467.631	15.4215
XP_015668246.1_60	1128	1092.79	699.837	79.2668
XP_015668361.1_61	2613	2528.77	2265.42	110.884
XP_015669141.1_62	1797	1712.21	109	7.87951
XP_029139423.1_63	2127	2018.33	32	1.96241
XP_015669253.1_64	1080	1046.28	300.659	35.5679
XP_015669330.1_65	1062	1022.46	658.341	79.6955
XP_015668584.1_66	1857	1818.95	0	0
XP_015668691.1_67	1176	1137.95	0	0
XP_015671126.1_68	1158	937.658	5	0.660018
XP_015669447.1_69	2778	2713.98	569	25.95
XP_015668804.1_70	1383	1370.11	11	0.993731
XP_015668918.2_71	684	618.276	14	2.8027
XP_015671244.1_72	699	666.139	40	7.43234
XP_015669564.1_73	2109	2068.16	458	27.4102
XP_015669781.1_74	876	828.871	179	26.7299
XP_015669671.1_75	1338	1311.12	29.4945	2.7844
XP_015669891.1_76	1338	1310.97	147.505	13.9267
XP_015671357.1_77	420	344.912	21	7.53602
XP_015670158.1_78	1977	1890.4	16	1.04761
XP_015670086.1_79	2001	1919.21	8.40474e-06	5.42043e-07
XP_015670379.1_80	696	645.874	34	6.51572
XP_015670492.2_81	3033	2970.87	703	29.2889
XP_029139499.1_82	1353	1271.36	15	1.46034
XP_015670790.1_83	753	688.82	76	13.6565
XP_015670603.1_84	1203	1130.86	97.5	10.6715
XP_015670680.1_85	1203	1130.86	97.5	10.6715
XP_029139857.1_86	1482	1460	49.4851	4.19519
XP_015671471.1_87	1338	1264.32	89	8.71292
XP_015670900.1_88	1785	1681.84	182	13.3942
XP_015671013.1_89	1944	1825.2	103	6.98487
XP_029139962.1_90	2536	2425.16	11	0.561414
