target_id	length	eff_length	est_counts	tpm
lcl|NW_015386077.1_cds_XP_029143084.1_1	1203	1174.93	109	13.4868
lcl|NW_015386077.1_cds_XP_015680198.1_2	4665	4508.8	89	2.86961
lcl|NW_015386077.1_cds_XP_015687298.1_3	696	664.929	20	4.37269
lcl|NW_015386077.1_cds_XP_015665765.1_4	2061	1937.3	15	1.12561
lcl|NW_015386078.1_cds_XP_015666892.1_5	597	560.138	17	4.41213
lcl|NW_015386079.1_cds_XP_029139238.1_6	1026	998.369	1	0.145614
lcl|NW_015386079.1_cds_XP_015672503.1_7	2103	2002.46	786.651	57.1099
lcl|NW_015386079.1_cds_XP_015674734.1_8	3069	3005.35	151	7.30425
lcl|NW_015386079.1_cds_XP_015673617.1_9	360	327.183	8	3.55462
lcl|NW_015386079.1_cds_XP_015675845.1_10	1059	957	160	24.3054
lcl|NW_015386079.1_cds_XP_015676935.1_11	972	960.808	145.313	21.9868
lcl|NW_015386079.1_cds_XP_015678366.1_12	972	960.808	145.313	21.9868
lcl|NW_015386079.1_cds_XP_015677654.1_13	864	861.629	441.374	74.4698
lcl|NW_015386079.1_cds_XP_015679465.1_14	2586	2491.34	92.7728	5.41354
lcl|NW_015386079.1_cds_XP_015680546.1_15	420	386.225	275	103.511
lcl|NW_015386079.1_cds_XP_029141162.1_16	1881	1829.06	127	10.0942
lcl|NW_015386079.1_cds_XP_015669140.1_17	573	557.025	22	5.74172
lcl|NW_015386079.1_cds_XP_029142589.1_18	13848	14133.3	14	0.144005
lcl|NW_015386079.1_cds_XP_015683337.1_19	1833	1826.43	83.6654	6.65943
lcl|NW_015386079.1_cds_XP_015682634.1_20	1836	1828.87	301.335	23.953
lcl|NW_015386079.1_cds_XP_015685037.1_21	2289	2338.93	159	9.88266
lcl|NW_015386079.1_cds_XP_015684353.1_22	2340	2391.19	0	0
lcl|NW_015386079.1_cds_XP_015686033.1_23	261	234.849	108	66.8543
lcl|NW_015386080.1_cds_XP_015686929.1_24	2136	2161.58	30	2.01764
lcl|NW_015386080.1_cds_XP_015687480.1_25	1008	910.617	377	60.1866
lcl|NW_015386080.1_cds_XP_015687593.1_26	672	646.524	36	8.0949
lcl|NW_015386080.1_cds_XP_015687037.1_27	1671	1653.71	65.2445	5.73559
lcl|NW_015386080.1_cds_XP_015687703.1_28	1362	1263.89	135	15.5281
