target_id	length	eff_length	est_counts	tpm
XP_029143084.1_1	1203	1021.95	278	13.3829
XP_015680198.1_2	4665	4826.72	878	8.94902
XP_015687298.1_3	696	434.426	53.853	6.09856
XP_015665765.1_4	2061	1908.7	276	7.11386
XP_015666892.1_5	597	349.039	75	10.5711
XP_029139238.1_6	1026	820.045	239	14.3382
XP_015672503.1_7	2103	1971.77	374.954	9.35522
XP_015674734.1_8	3069	3057.73	383	6.16215
XP_015673617.1_9	360	82.553	53	31.5847
XP_015675845.1_10	1059	850.831	143	8.26848
XP_015676935.1_11	972	748.882	75	4.92698
XP_015678366.1_12	972	748.882	75	4.92698
XP_015677654.1_13	864	629.384	0	0
XP_015679465.1_14	2586	2545.04	473.724	9.15723
XP_015680546.1_15	420	142.553	91	31.405
XP_029141162.1_16	1881	1705.43	329	9.49064
XP_015669140.1_17	573	320.89	1525	233.801
XP_029142589.1_18	13848	15379.5	2314	7.40208
XP_015683337.1_19	1833	1681.11	0	0
XP_015682634.1_20	1836	1697.89	323	9.35891
XP_015685037.1_21	2289	2124.17	0	0
XP_015684353.1_22	2340	2179.54	368	8.30647
XP_015686033.1_23	261	52.4679	56	52.5083
XP_015686929.1_24	2136	2025.42	237	5.75659
XP_015687480.1_25	1008	797.284	210	12.958
XP_015687593.1_26	672	436.287	124	13.9824
XP_015687037.1_27	1671	1566.75	220.075	6.91039
XP_015687703.1_28	1362	1189.46	221	9.14061
XP_015687147.1_29	1422	1267.96	239	9.2731
XP_029143147.1_30	1566	1412.02	302	10.522
XP_015687929.1_31	2682	2649.96	646	11.993
XP_015665398.1_32	954	741.9	75.5	5.00651
XP_015665473.1_33	954	741.9	75.5	5.00651
XP_015665546.1_34	933	710.71	0	0
XP_015667036.1_35	654	417.032	64	7.54995
XP_015665655.1_36	801	558.467	152	13.39
XP_015665766.1_37	1875	1751.15	281	7.89436
XP_015665881.1_38	1098	914.446	185	9.95283
XP_015665994.1_39	1599	1419.12	122.661	4.25227
XP_015666064.1_40	1254	1037.33	62.339	2.95649
XP_015666249.1_41	930	700.334	4.83305	0.339507
XP_015666179.1_42	930	700.916	154.167	10.8208
XP_015687256.1_43	1083	844.273	195	11.3628
XP_015667143.1_44	354	76.553	122	78.4026
XP_015666359.1_45	450	172.553	74	21.098
XP_015666470.1_46	1506	1360.64	326	11.7871
XP_015687374.1_47	2010	1789.84	559	15.3649
XP_015666585.1_48	3540	3607.9	601	8.19508
XP_015666813.1_49	912	693.891	213	15.1015
XP_015666700.1_50	933	737.606	197	13.1394
XP_015666930.1_51	624	374.507	122	16.0263
XP_015667260.1_52	783	560.397	61	5.35509
XP_015667488.1_53	1464	1317.47	145	5.41453
XP_015668016.1_54	2667	2496.05	118	2.32574
XP_015667600.1_55	2226	2199.74	264	5.90426
XP_015667716.1_56	471	193.553	72	18.3006
XP_015667830.1_57	1641	1539.08	257.021	8.21565
XP_015667904.1_58	1392	1257.63	93.9789	3.67629
XP_029139139.1_59	3744	3847.78	496	6.34169
XP_015668246.1_60	1128	943.28	283.678	14.7951
XP_015668361.1_61	2613	2548.12	373.867	7.21821
XP_015669141.1_62	1797	1624.44	266	8.05584
XP_029139423.1_63	2127	2051.33	346	8.29802
XP_015669253.1_64	1080	889.422	238	13.1644
XP_015669330.1_65	1062	861.656	0	0
XP_015668584.1_66	1857	1513.38	105	3.41331
XP_015668691.1_67	1176	868.419	77	4.36209
XP_015671126.1_68	1158	847.24	93	5.4002
XP_015669447.1_69	2778	2823.71	629	10.9588
XP_015668804.1_70	1383	1191.38	212	8.75422
XP_015668918.2_71	684	446.567	169	18.618
XP_015671244.1_72	699	463.738	153.175	16.2498
XP_015669564.1_73	2109	1989	332	8.21176
XP_015669781.1_74	876	653.12	209	15.743
XP_015669671.1_75	1338	1109.39	85.1901	3.77778
XP_015669891.1_76	1338	1108.39	154.81	6.87129
XP_015671357.1_77	420	142.553	70	24.1577
XP_015670158.1_78	1977	1811.14	53.5871	1.4556
XP_015670086.1_79	2001	1838.37	192.413	5.14913
XP_015670379.1_80	696	444.97	98	10.835
XP_015670492.2_81	3033	3030.28	460	7.46806
XP_029139499.1_82	1353	1191.26	198	8.17697
XP_015670790.1_83	753	516.026	128	12.2031
XP_015670603.1_84	1203	1036.41	110.5	5.24521
XP_015670680.1_85	1203	1036.41	110.5	5.24521
XP_029139857.1_86	1482	1325.76	235.946	8.75551
