target_id	length	eff_length	est_counts	tpm
XP_029143084.1_1	1203	1035.73	224	9.75182
XP_015680198.1_2	4665	4913.35	884	8.1126
XP_015687298.1_3	696	444.763	40.3769	4.09346
XP_015665765.1_4	2061	1950.95	260	6.00915
XP_015666892.1_5	597	356.479	96	12.1429
XP_029139238.1_6	1026	834.445	215	11.6179
XP_015672503.1_7	2103	2005.46	379.193	8.52574
XP_015674734.1_8	3069	3114.42	382	5.5306
XP_015673617.1_9	360	84.0423	73	39.1661
XP_015675845.1_10	1059	868.079	111	5.76567
XP_015676935.1_11	972	749.187	61.5	3.70144
XP_015678366.1_12	972	749.187	61.5	3.70144
XP_015677654.1_13	864	629.932	0	0
XP_015679465.1_14	2586	2592.74	453.597	7.88854
XP_015680546.1_15	420	144.042	96	30.0516
XP_029141162.1_16	1881	1736.33	312	8.1023
XP_015669140.1_17	573	324.871	1451	201.392
XP_029142589.1_18	13848	15525	2224	6.45933
XP_015683337.1_19	1833	1699.18	0	0
XP_015682634.1_20	1836	1717.39	313	8.21791
XP_015685037.1_21	2289	2158.56	73.1353	1.52774
XP_015684353.1_22	2340	2213.9	279.865	5.70002
XP_015686033.1_23	261	62.6921	61	43.8735
XP_015686929.1_24	2136	2055.06	238	5.22202
XP_015687480.1_25	1008	811.805	236	13.1083
XP_015687593.1_26	672	445.348	118	11.9473
XP_015687037.1_27	1671	1583.48	225.821	6.4304
XP_015687703.1_28	1362	1206.59	204	7.62351
XP_015687147.1_29	1422	1282.27	265	9.31864
XP_029143147.1_30	1566	1429.8	286	9.01937
XP_015687929.1_31	2682	2684.23	563	9.45748
XP_015665398.1_32	954	755.582	87	5.19186
XP_015665473.1_33	954	755.582	87	5.19186
XP_015665546.1_34	933	722.593	0	0
XP_015667036.1_35	654	423.891	23.5407	2.5041
XP_015665655.1_36	801	572.833	112	8.81609
XP_015665766.1_37	1875	1780.5	290	7.34415
XP_015665881.1_38	1098	926.165	139	6.76725
XP_015665994.1_39	1599	1439.61	134.534	4.21381
XP_015666064.1_40	1254	1054.38	74.4658	3.18453
XP_015666249.1_41	930	711.2	72.4636	4.59425
XP_015666179.1_42	930	711.927	95.5364	6.05088
XP_015687256.1_43	1083	857.108	203	10.6794
XP_015667143.1_44	354	78.0423	101	58.3549
XP_015666359.1_45	450	174.042	70	18.1355
XP_015666470.1_46	1506	1384.12	321	10.4572
XP_015687374.1_47	2010	1836.02	547	13.4337
XP_015666585.1_48	3540	3648.14	654	8.08337
XP_015666813.1_49	912	703.446	172	11.0251
XP_015666700.1_50	933	747.738	161	9.70873
XP_015666930.1_51	624	381.21	97	11.4734
XP_015667260.1_52	783	568.215	39	3.09483
XP_015667488.1_53	1464	1339.77	133	4.47619
XP_015668016.1_54	2667	2541.08	105	1.86319
XP_015667600.1_55	2226	2230.29	262	5.29694
XP_015667716.1_56	471	195.042	75	17.3388
XP_015667830.1_57	1641	1558.58	277.842	8.03814
XP_015667904.1_58	1392	1272.49	41.158	1.45843
XP_029139139.1_59	3744	3912.31	454	5.2325
XP_015668246.1_60	1128	957.624	379.586	17.8731
XP_015668361.1_61	2613	2591.6	346.431	6.02746
XP_015669141.1_62	1797	1653.68	248	6.76217
XP_029139423.1_63	2127	2081.41	359	7.77721
XP_015669253.1_64	1080	906.267	194	9.65231
XP_015669330.1_65	1062	876.01	0	0
XP_015668584.1_66	1857	1562.52	129	3.72264
XP_015668691.1_67	1176	891.929	109	5.51039
XP_015671126.1_68	1158	869.549	77	3.99284
XP_015669447.1_69	2778	2864.52	637	10.0271
XP_015668804.1_70	1383	1211.55	216	8.03891
XP_015668918.2_71	684	455.169	157	15.553
XP_015671244.1_72	699	471.734	154.29	14.7477
XP_015669564.1_73	2109	2018.37	335	7.48394
XP_015669781.1_74	876	660.294	160	10.9262
XP_015669671.1_75	1338	1124.35	105.336	4.22437
XP_015669891.1_76	1338	1124.49	138.664	5.56022
XP_015671357.1_77	420	144.042	66	20.6605
XP_015670158.1_78	1977	1850.2	111.157	2.70895
XP_015670086.1_79	2001	1878.4	138.843	3.3329
XP_015670379.1_80	696	455.079	130	12.8808
XP_015670492.2_81	3033	3062.7	401	5.90372
XP_029139499.1_82	1353	1210.53	155	5.77354
XP_015670790.1_83	753	523.073	115	9.91338
XP_015670603.1_84	1203	1054.41	99	4.23361
XP_015670680.1_85	1203	1054.41	99	4.23361
XP_029139857.1_86	1482	1345.24	238.694	8.00067
XP_015671471.1_87	1338	1204.31	308	11.5318
XP_015670900.1_88	1785	1673.01	212	5.71377
XP_015671013.1_89	1944	1836.97	269	6.60291
XP_029139962.1_90	2536	2496.52	349	6.30342
XP_029140141.1_91	1002	781.777	91	5.24861
XP_015671651.1_92	909	664.36	35	2.37548
XP_015671724.1_93	909	664.36	35	2.37548
XP_015671799.1_94	909	664.36	35	2.37548
XP_015671876.1_95	909	664.36	35	2.37548
XP_015671951.1_96	870	622.187	0	0
XP_015672393.1_97	312	37.4082	21.875	26.3674
XP_015672062.1_98	381	105.042	31.7839	13.6436
XP_015672174.1_99	381	105.042	18.0122	7.73192
XP_015672282.1_100	312	37.4082	13.125	15.8204
XP_015673057.1_101	501	225.042	40	8.0146
XP_015672832.1_102	3459	3484.8	446.438	5.77656
XP_015673167.1_103	1341	1169.3	299	11.53
XP_015673279.1_104	609	358.401	95	11.952
XP_015672945.1_105	1050	872.846	216	11.1584
XP_015672724.1_106	300	30.7128	69	101.301
XP_015674175.1_107	1325	1203.11	68.3333	2.56103
XP_015674246.1_108	1325	1203.11	68.3333	2.56103
XP_015674319.1_109	1325	1203.11	68.3333	2.56103
XP_029140317.1_110	1074	890.25	147	7.44545
XP_029140492.1_111	2703	2700.88	568	9.48264
XP_015674547.1_112	1077	893.272	50	2.5239
XP_015674621.1_113	1077	893.272	50	2.5239
XP_015674735.1_114	675	439.95	161	16.5009
XP_015674840.1_115	2187	2123.37	350	7.43239
XP_015673618.1_116	3030	3006.57	339	5.0841
XP_029140535.1_117	3012	2975.56	550	8.33452
XP_015673846.1_118	996	780.221	135	7.80193
XP_015673955.1_119	2085	2025.59	376	8.36993
XP_015674062.2_120	582	337.772	89	11.881
XP_029140609.1_121	690	476.759	116	10.971
XP_015674950.1_122	3753	3797.93	449	5.33072
XP_015675064.1_123	1206	947.588	210	9.99276
XP_029140660.1_124	1242	1043.63	264	11.4062
XP_029140683.1_125	2151	2047.19	426	9.38288
XP_029140703.1_126	1833	1704.87	1175	31.0765
XP_015676029.1_127	5769	6169.74	866	6.32903
XP_015676142.1_128	2781	2863.95	362	5.6994
XP_015678294.1_129	1044	869.37	69.949	3.62796
XP_015678224.1_130	1203	1046.34	118.051	5.08722
XP_015676254.1_131	3021	3057.48	516	7.60978
XP_029140750.1_132	1584	1334.34	191	6.45433
XP_015676503.1_133	2571	2611.25	444	7.6669
XP_029140975.1_134	1545	1378.3	227	7.42621
XP_015676684.1_135	891	691.819	242	15.7728
XP_015676789.1_136	1569	1446.57	264	8.22909
XP_015677004.1_137	1983	1926.17	388	9.08286
XP_015676896.1_138	3864	3993.32	0	0
XP_029141036.1_139	3879	4010	558	6.27445
XP_015677115.1_140	897	684.995	229	15.0742
XP_029140787.1_141	9558	10411.7	1684.37	7.29463
XP_015677333.1_142	1638	1551.07	288	8.37233
XP_029140771.1_143	1521	1339.35	158	5.31921
XP_015677447.1_144	2859	2909.78	575	8.91033
XP_015677548.1_145	954	771.903	268	15.6552
XP_015677655.1_146	3342	3495.8	346	4.46288
XP_015677912.1_147	1053	833.458	83.771	4.53206
XP_015677838.1_148	1158	945.945	78.0192	3.71896
XP_015677766.1_149	1251	1040.09	94.2098	4.08425
XP_029140807.1_150	1926	1817.42	244	6.05369
XP_029141301.1_151	1599	1405.25	247	7.92556
XP_029141287.1_152	1602	1399.39	0	0
XP_029140837.1_153	1221	1016.19	205	9.09632
XP_015678114.1_154	597	339.276	99	13.1573
XP_029141382.1_155	5773	5583.03	681.21	5.5017
XP_029141531.1_156	444	168.042	141	37.8344
XP_015678698.1_157	444	168.042	145	38.9077
XP_029141472.1_158	618	371.939	146	17.6997
XP_015679573.1_159	867	649.577	142	9.85698
XP_015679829.1_160	2067	1980.81	103.322	2.35201
XP_029141587.1_161	2361	2310.66	326.678	6.37485
XP_015679940.1_162	1608	1453.96	310	9.61377
XP_029142032.1_163	864	676.9	236	15.7208
XP_015682525.1_164	1713	1555.81	193	5.59352
XP_015680051.2_165	2007	1900.5	404	9.58514
XP_015680159.1_166	876	628.521	181	12.9851
XP_015680271.1_167	627	387.857	116	13.4857
XP_015682635.1_168	1122	896.825	197	9.90477
XP_015680368.1_169	915	700.796	163.054	10.4912
