target_id	length	eff_length	est_counts	tpm
lcl|NW_015386077.1_cds_XP_029143084.1_1	1203	1066.23	266	9.04904
lcl|NW_015386077.1_cds_XP_015680198.1_2	4665	5043.55	843	6.06264
lcl|NW_015386077.1_cds_XP_015687298.1_3	696	453.732	50.4444	4.03259
lcl|NW_015386077.1_cds_XP_015665765.1_4	2061	2017.83	241	4.33214
lcl|NW_015386078.1_cds_XP_015666892.1_5	597	364.706	89	8.85151
lcl|NW_015386079.1_cds_XP_029139238.1_6	1026	855.01	214	9.07847
lcl|NW_015386079.1_cds_XP_015672503.1_7	2103	2059.18	314.199	5.53452
lcl|NW_015386079.1_cds_XP_015674734.1_8	3069	3192.68	401	4.55574
lcl|NW_015386079.1_cds_XP_015673617.1_9	360	87.252	81	33.6728
lcl|NW_015386079.1_cds_XP_015675845.1_10	1059	900.721	142	5.71832
lcl|NW_015386079.1_cds_XP_015676935.1_11	972	758.838	52	2.48556
lcl|NW_015386079.1_cds_XP_015678366.1_12	972	758.838	52	2.48556
lcl|NW_015386079.1_cds_XP_015677654.1_13	864	631.903	0	0
lcl|NW_015386079.1_cds_XP_015679465.1_14	2586	2673.59	464.912	6.30735
lcl|NW_015386079.1_cds_XP_015680546.1_15	420	147.252	75	18.4744
lcl|NW_015386079.1_cds_XP_029141162.1_16	1881	1759.49	359	7.40079
lcl|NW_015386079.1_cds_XP_015669140.1_17	573	328.371	1468	162.155
lcl|NW_015386079.1_cds_XP_029142589.1_18	13848	15655.1	2251	5.21543
lcl|NW_015386079.1_cds_XP_015683337.1_19	1833	1702.72	0	0
lcl|NW_015386079.1_cds_XP_015682634.1_20	1836	1736.42	318	6.64267
lcl|NW_015386079.1_cds_XP_015685037.1_21	2289	2237.5	8.72078e-07	1.41371e-08
lcl|NW_015386079.1_cds_XP_015684353.1_22	2340	2293.1	324	5.12499
lcl|NW_015386079.1_cds_XP_015686033.1_23	261	50.1013	60	43.4382
lcl|NW_015386080.1_cds_XP_015686929.1_24	2136	2095.38	240	4.15449
lcl|NW_015386080.1_cds_XP_015687480.1_25	1008	836.301	299	12.9682
lcl|NW_015386080.1_cds_XP_015687593.1_26	672	458.596	97	7.67205
lcl|NW_015386080.1_cds_XP_015687037.1_27	1671	1611.79	248.525	5.59282
lcl|NW_015386080.1_cds_XP_015687703.1_28	1362	1250.8	202	5.85778
lcl|NW_015386080.1_cds_XP_015687147.1_29	1422	1310.87	277	7.6646
lcl|NW_015386080.1_cds_XP_029143147.1_30	1566	1466.39	286	7.07435
lcl|NW_015386080.1_cds_XP_015687929.1_31	2682	2736.94	572	7.58056
lcl|NW_015386080.1_cds_XP_015665398.1_32	954	776.477	82	3.8305
lcl|NW_015386080.1_cds_XP_015665473.1_33	954	776.477	82	3.8305
lcl|NW_015386080.1_cds_XP_015665546.1_34	933	734.2	0	0
lcl|NW_015386080.1_cds_XP_015667036.1_35	654	436.801	67	5.56367
lcl|NW_015386080.1_cds_XP_015665655.1_36	801	593.936	84	5.12991
lcl|NW_015386080.1_cds_XP_015665766.1_37	1875	1821.96	281	5.59419
lcl|NW_015386080.1_cds_XP_015665881.1_38	1098	948.487	172	6.57759
lcl|NW_015386080.1_cds_XP_015665994.1_39	1599	1480	116.87	2.86426
lcl|NW_015386080.1_cds_XP_015666064.1_40	1254	1087.43	68.1296	2.2725
lcl|NW_015386080.1_cds_XP_015666249.1_41	930	726.999	73.6095	3.67257
lcl|NW_015386080.1_cds_XP_015666179.1_42	930	727.602	73.3905	3.65861
lcl|NW_015386080.1_cds_XP_015687256.1_43	1083	887.123	191	7.80944
lcl|NW_015386080.1_cds_XP_015667143.1_44	354	81.252	91	40.6235
lcl|NW_015386080.1_cds_XP_015666359.1_45	450	177.252	89	18.2125
lcl|NW_015386080.1_cds_XP_015666470.1_46	1506	1424.79	346	8.80835
lcl|NW_015386080.1_cds_XP_015687374.1_47	2010	1935.51	561	10.5132
lcl|NW_015386080.1_cds_XP_015666585.1_48	3540	3729.05	640	6.22518
lcl|NW_015386080.1_cds_XP_015666813.1_49	912	717.664	175	8.84478
lcl|NW_015386080.1_cds_XP_015666700.1_50	933	772.795	182	8.54235
lcl|NW_015386080.1_cds_XP_015666930.1_51	624	389.632	97	9.02999
lcl|NW_015386081.1_cds_XP_015667260.1_52	783	567.871	91	5.81248
lcl|NW_015386081.1_cds_XP_015667488.1_53	1464	1360.97	236	6.28977
lcl|NW_015386081.1_cds_XP_015668016.1_54	2667	2619.16	214	2.96361
lcl|NW_015386081.1_cds_XP_015667600.1_55	2226	2296.56	441	6.96516
lcl|NW_015386081.1_cds_XP_015667716.1_56	471	198.252	62	11.3434
lcl|NW_015386081.1_cds_XP_015667830.1_57	1641	1594.95	289.18	6.57646
lcl|NW_015386081.1_cds_XP_015667904.1_58	1392	1304.65	0.819645	0.0227879
lcl|NW_015386081.1_cds_XP_029139139.1_59	3744	4045.57	482	4.32153
lcl|NW_015386082.1_cds_XP_015668246.1_60	1128	982.559	89.8251	3.31596
lcl|NW_015386082.1_cds_XP_015668361.1_61	2613	2669.31	352.48	4.78967
lcl|NW_015386082.1_cds_XP_015669141.1_62	1797	1689.73	224	4.8084
lcl|NW_015386082.1_cds_XP_029139423.1_63	2127	2127.48	378	6.44461
lcl|NW_015386082.1_cds_XP_015669253.1_64	1080	927.16	213	8.33288
lcl|NW_015386082.1_cds_XP_015669330.1_65	1062	887.682	0	0
lcl|NW_015386082.1_cds_XP_015668584.1_66	1857	1612.53	107	2.40683
lcl|NW_015386082.1_cds_XP_015668691.1_67	1176	911.826	74	2.94368
lcl|NW_015386082.1_cds_XP_015671126.1_68	1158	885.412	87	3.56405
lcl|NW_015386082.1_cds_XP_015669447.1_69	2778	2945.91	601	7.39989
lcl|NW_015386082.1_cds_XP_015668804.1_70	1383	1248.49	202	5.86862
lcl|NW_015386082.1_cds_XP_015668918.2_71	684	473.864	165	12.6299
lcl|NW_015386082.1_cds_XP_015671244.1_72	699	492.52	105.71	7.78503
lcl|NW_015386082.1_cds_XP_015669564.1_73	2109	2054.82	297	5.24267
lcl|NW_015386082.1_cds_XP_015669781.1_74	876	673.647	179	9.63809
