target_id	length	eff_length	est_counts	tpm
XP_029143084.1_1	1203	1180.74	75	8.34362
XP_015680198.1_2	4665	4502.28	177	5.16403
XP_015687298.1_3	696	662.646	43.6443	8.65157
XP_015665765.1_4	2061	1956.81	23	1.54393
XP_015666892.1_5	597	564.901	283	65.8055
XP_029139238.1_6	1026	987.949	0	0
XP_015672503.1_7	2103	2003.1	2417.31	158.518
XP_015674734.1_8	3069	3000.47	462	20.2256
XP_015673617.1_9	360	326.093	38	15.307
XP_015675845.1_10	1059	953.357	374	51.5305
XP_015676935.1_11	972	961.647	465.175	63.5402
XP_015678366.1_12	972	961.647	465.175	63.5402
XP_015677654.1_13	864	863.451	1269.65	193.15
XP_015679465.1_14	2586	2494.45	394.583	20.7784
XP_015680546.1_15	420	396.296	358	118.662
XP_029141162.1_16	1881	1816.14	247	17.8648
XP_015669140.1_17	573	558.2	12	2.82384
XP_029142589.1_18	13848	14199	19	0.17577
XP_015683337.1_19	1833	1813.35	5.16255e-05	3.73966e-06
XP_015682634.1_20	1836	1815.73	498	36.0268
XP_015685037.1_21	2289	2329.92	332.942	18.7705
XP_015684353.1_22	2340	2384.34	23.0584	1.27031
XP_015686033.1_23	261	236.885	174	96.4849
XP_015686929.1_24	2136	2161.72	51	3.09898
XP_015687480.1_25	1008	919.926	661	94.3836
XP_015687593.1_26	672	649.183	25	5.05849
XP_015687037.1_27	1671	1650.98	56.3241	4.48128
XP_015687703.1_28	1362	1258.36	306	31.9421
XP_015687147.1_29	1422	1413.78	310	28.8023
XP_029143147.1_30	1566	1575.56	119	9.9211
XP_015687929.1_31	2682	2777.86	1002	47.3811
XP_015665398.1_32	954	883.569	288.742	42.9258
XP_015665473.1_33	954	883.569	288.742	42.9258
XP_015665546.1_34	933	866.742	14.5156	2.19985
XP_015667036.1_35	654	615.949	0	0
XP_015665655.1_36	801	730.852	71	12.7608
XP_015665766.1_37	1875	1881.05	411	28.7006
XP_015665881.1_38	1098	1112.24	345	40.7444
XP_015665994.1_39	1599	1483.27	237	20.9882
XP_015666064.1_40	1254	1143.26	0	0
XP_015666249.1_41	930	837.324	304.522	47.7719
XP_015666179.1_42	930	842.853	590.478	92.0238
XP_015687256.1_43	1083	1097.47	75	8.97673
XP_015667143.1_44	354	321.08	836	342.011
XP_015666359.1_45	450	396.628	433	143.401
XP_015666470.1_46	1506	1478.24	714	63.4457
XP_015687374.1_47	2010	1950.05	3	0.20208
XP_015666585.1_48	3540	3696.41	372	13.2194
XP_015666813.1_49	912	871.395	310	46.7299
XP_015666700.1_50	933	948.985	913	126.375
XP_015666930.1_51	624	597.845	387	85.0296
XP_015667260.1_52	783	759.675	8	1.38328
XP_015667488.1_53	1464	1428.2	75	6.89796
XP_015668016.1_54	2667	2414	1	0.054414
XP_015667600.1_55	2226	2150.96	1366	83.4192
XP_015667716.1_56	471	422.562	112	34.8157
XP_015667830.1_57	1641	1586.4	76.3573	6.32245
XP_015667904.1_58	1392	1337.09	14.6427	1.4385
XP_029139139.1_59	3744	3720.4	374	13.2047
XP_015668246.1_60	1128	1078.75	688.416	83.8262
XP_015668361.1_61	2613	2506.12	4277.79	224.215
XP_015669141.1_62	1797	1693.64	165	12.7971
XP_029139423.1_63	2127	2014.56	7	0.456421
XP_015669253.1_64	1080	1047.64	491.948	61.6813
XP_015669330.1_65	1062	1024.38	599.052	76.8162
XP_015668584.1_66	1857	1496.15	2	0.175591
XP_015668691.1_67	1176	1137.95	0	0
XP_015671126.1_68	1158	936.326	17	2.3849
XP_015669447.1_69	2778	2693.57	913	44.5237
XP_015668804.1_70	1383	1360.44	15	1.4483
XP_015668918.2_71	684	618.95	32	6.79114
XP_015671244.1_72	699	670.322	72	14.109
XP_015669564.1_73	2109	2050.07	1146	73.4285
XP_015669781.1_74	876	829.874	202	31.9733
XP_015669671.1_75	1338	1292.4	378.14	38.433
XP_015669891.1_76	1338	1290.02	564.86	57.5165
XP_015671357.1_77	420	338.196	38	14.7592
XP_015670158.1_78	1977	1888.8	46	3.19904
XP_015670086.1_79	2001	1914.92	0	0
