target_id	length	eff_length	est_counts	tpm
lcl|NW_015386077.1_cds_XP_029143084.1_1	1203	1230.81	67	3.68047
lcl|NW_015386077.1_cds_XP_015680198.1_2	4665	4666.02	66	0.956349
lcl|NW_015386077.1_cds_XP_015687298.1_3	696	670.428	6.75484	0.681212
lcl|NW_015386077.1_cds_XP_015665765.1_4	2061	2017.35	3	0.100545
lcl|NW_015386078.1_cds_XP_015666892.1_5	597	596.679	6	0.679875
lcl|NW_015386079.1_cds_XP_029139238.1_6	1026	987.949	0	0
lcl|NW_015386079.1_cds_XP_015672503.1_7	2103	2035.68	283.39	9.41226
lcl|NW_015386079.1_cds_XP_015674734.1_8	3069	3034.94	367	8.1759
lcl|NW_015386079.1_cds_XP_015673617.1_9	360	336.925	31	6.22081
lcl|NW_015386079.1_cds_XP_015675845.1_10	1059	961.373	64	4.50098
lcl|NW_015386079.1_cds_XP_015676935.1_11	972	1006.21	98.7257	6.63379
lcl|NW_015386079.1_cds_XP_015678366.1_12	972	1006.21	98.7257	6.63379
lcl|NW_015386079.1_cds_XP_015677654.1_13	864	899.192	322.549	24.2528
lcl|NW_015386079.1_cds_XP_015679465.1_14	2586	2617.56	99.2265	2.563
lcl|NW_015386079.1_cds_XP_015680546.1_15	420	394.82	90	15.4121
lcl|NW_015386079.1_cds_XP_029141162.1_16	1881	1864.54	44	1.59551
lcl|NW_015386079.1_cds_XP_015669140.1_17	573	568.554	14	1.66485
lcl|NW_015386079.1_cds_XP_029142589.1_18	13848	14351.2	4	0.0188448
lcl|NW_015386079.1_cds_XP_015683337.1_19	1833	1804.44	4.8193e-08	1.80576e-09
lcl|NW_015386079.1_cds_XP_015682634.1_20	1836	1805.72	137	5.12967
lcl|NW_015386079.1_cds_XP_015685037.1_21	2289	2354.38	92	2.64198
lcl|NW_015386079.1_cds_XP_015684353.1_22	2340	2383.05	0	0
lcl|NW_015386079.1_cds_XP_015686033.1_23	261	239.654	106	29.9047
