target_id	length	eff_length	est_counts	tpm
lcl|NW_015386077.1_cds_XP_029143084.1_1	1203	1190.19	60	5.31391
lcl|NW_015386077.1_cds_XP_015680198.1_2	4665	4515.88	103	2.40423
lcl|NW_015386077.1_cds_XP_015687298.1_3	696	657.842	30.5644	4.89751
lcl|NW_015386077.1_cds_XP_015665765.1_4	2061	1950.89	3	0.162094
lcl|NW_015386078.1_cds_XP_015666892.1_5	597	573.023	8	1.47163
lcl|NW_015386079.1_cds_XP_029139238.1_6	1026	987.949	0	0
lcl|NW_015386079.1_cds_XP_015672503.1_7	2103	1992.34	237.294	12.5546
lcl|NW_015386079.1_cds_XP_015674734.1_8	3069	2999.01	214	7.52169
lcl|NW_015386079.1_cds_XP_015673617.1_9	360	329.526	23	7.35729
lcl|NW_015386079.1_cds_XP_015675845.1_10	1059	953.904	138	15.2495
lcl|NW_015386079.1_cds_XP_015676935.1_11	972	971.046	199.565	21.6633
lcl|NW_015386079.1_cds_XP_015678366.1_12	972	971.046	199.565	21.6633
lcl|NW_015386079.1_cds_XP_015677654.1_13	864	868.864	592.87	71.9263
lcl|NW_015386079.1_cds_XP_015679465.1_14	2586	2525.02	100.423	4.19226
lcl|NW_015386079.1_cds_XP_015680546.1_15	420	383.429	206	56.6321
lcl|NW_015386079.1_cds_XP_029141162.1_16	1881	1828.23	117	6.74583
lcl|NW_015386079.1_cds_XP_015669140.1_17	573	563.9	22	4.11245
lcl|NW_015386079.1_cds_XP_029142589.1_18	13848	14114.2	12	0.0896201
lcl|NW_015386079.1_cds_XP_015683337.1_19	1833	1802.86	123.087	7.19663
lcl|NW_015386079.1_cds_XP_015682634.1_20	1836	1804.73	57.913	3.38255
lcl|NW_015386079.1_cds_XP_015685037.1_21	2289	2305.88	108	4.93704
lcl|NW_015386079.1_cds_XP_015684353.1_22	2340	2353.35	0	0
lcl|NW_015386079.1_cds_XP_015686033.1_23	261	236.172	291	129.881
lcl|NW_015386080.1_cds_XP_015686929.1_24	2136	2163.11	25	1.21827
lcl|NW_015386080.1_cds_XP_015687480.1_25	1008	918.743	158	18.1277
lcl|NW_015386080.1_cds_XP_015687593.1_26	672	652.217	19	3.07073
lcl|NW_015386080.1_cds_XP_015687037.1_27	1671	1656.72	20.94	1.33232
lcl|NW_015386080.1_cds_XP_015687703.1_28	1362	1263.58	130	10.8448
lcl|NW_015386080.1_cds_XP_015687147.1_29	1422	1423.9	155	11.4745
lcl|NW_015386080.1_cds_XP_029143147.1_30	1566	1546.51	5	0.340798
lcl|NW_015386080.1_cds_XP_015687929.1_31	2682	2780.32	199	7.54464
