target_id	length	eff_length	est_counts	tpm
XP_029143084.1_1	1203	1213.39	17	1.66003
XP_015680198.1_2	4665	4552.1	117	3.04537
XP_015687298.1_3	696	655.023	67	12.1195
XP_015665765.1_4	2061	1976.05	1	0.0599607
XP_015666892.1_5	597	590.444	1	0.200672
XP_029139238.1_6	1026	987.949	0	0
XP_015672503.1_7	2103	2007.38	341.193	20.139
XP_015674734.1_8	3069	3015.7	196	7.70076
XP_015673617.1_9	360	342.418	11	3.80628
XP_015675845.1_10	1059	950.039	50	6.23582
XP_015676935.1_11	972	984.531	112.128	13.4942
XP_015678366.1_12	972	984.531	112.128	13.4942
XP_015677654.1_13	864	879.166	421.745	56.8386
XP_015679465.1_14	2586	2558.59	77.215	3.57574
XP_015680546.1_15	420	392.519	242	73.0499
XP_029141162.1_16	1881	1826.72	148	9.59966
XP_015669140.1_17	573	571.987	18	3.72865
XP_029142589.1_18	13848	14236.1	9	0.0749061
XP_015683337.1_19	1833	1787.23	63.5202	4.2111
XP_015682634.1_20	1836	1788.92	25.4798	1.68761
XP_015685037.1_21	2289	2319.09	68	3.47421
XP_015684353.1_22	2340	2360.38	0	0
XP_015686033.1_23	261	239.212	238	117.885
XP_015686929.1_24	2136	2186.52	16	0.867026
XP_015687480.1_25	1008	930.304	95	12.0994
XP_015687593.1_26	672	661.916	21	3.75908
XP_015687037.1_27	1671	1672.17	14.2443	1.00931
XP_015687703.1_28	1362	1275.65	88	8.17363
XP_015687147.1_29	1422	1431.21	99	8.19592
XP_029143147.1_30	1566	1555.05	2	0.152388
XP_015687929.1_31	2682	2824.87	133	5.5785
XP_015665398.1_32	954	900.91	275.092	36.1794
XP_015665473.1_33	954	900.91	275.092	36.1794
XP_015665546.1_34	933	881.258	396.817	53.3521
XP_015667036.1_35	654	615.949	0	0
XP_015665655.1_36	801	731.307	13	2.10624
XP_015665766.1_37	1875	1916.27	76	4.69917
XP_015665881.1_38	1098	1101.18	152	16.355
XP_015665994.1_39	1599	1490.1	21.6049	1.71791
XP_015666064.1_40	1254	1145.25	25.3951	2.62733
XP_015666249.1_41	930	849.844	355.245	49.5284
XP_015666179.1_42	930	856.947	171.755	23.7476
